account_id,customer_id,premise_id,customer_segment,county,account_status,rate_plan_id,meter_id,meter_type,meter_status,total_meter_reads,missing_meter_reads,invalid_meter_reads,total_bills,exception_bills,past_due_bills,total_billing_exceptions,open_billing_exceptions,in_review_billing_exceptions,total_service_requests,open_service_requests,in_progress_service_requests,readiness_flag,readiness_status
ACCT002236,CUST002236,PREM002236,Residential,KERN,Inactive,R-RES-TOU,MTR002236,Smart Meter,Removed,12,0,0,12,12,0,12,2,4,8,1,2,0,Inactive Account
ACCT002237,CUST002237,PREM002237,Commercial,EL DORADO,Active,R-COM-GEN,MTR002237,Smart Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT002238,CUST002238,PREM002238,Residential,MONTEREY,Active,R-RES-TOU,MTR002238,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002239,CUST002239,PREM002239,Residential,FRESNO,Active,R-RES-TOU,MTR002239,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002240,CUST002240,PREM002240,Residential,KERN,Pending Close,R-RES-TOU,MTR002240,Smart Meter,Removed,12,1,0,12,12,0,12,4,3,3,0,0,0,Inactive Account
ACCT002241,CUST002241,PREM002241,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR002241,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002242,CUST002242,PREM002242,Residential,SONOMA,Active,R-RES-TOU,MTR002242,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002243,CUST002243,PREM002243,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002243,Smart Meter,Active,12,1,0,12,1,1,1,1,0,0,0,0,0,Missing Meter Reads
ACCT002244,CUST002244,PREM002244,Streetlighting,PLACER,Active,R-STLIGHT,MTR002244,Smart Meter,Active,12,0,1,12,1,1,1,1,0,1,0,1,0,Invalid Meter Reads
ACCT002245,CUST002245,PREM002245,Commercial,ALAMEDA,Active,R-COM-GEN,MTR002245,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002246,CUST002246,PREM002246,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002246,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002247,CUST002247,PREM002247,Residential,FRESNO,Active,R-RES-TOU,MTR002247,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002248,CUST002248,PREM002248,Commercial,MONTEREY,Active,R-COM-GEN,MTR002248,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002249,CUST002249,PREM002249,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002249,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002250,CUST002250,PREM002250,Residential,SAN JOAQUIN,Inactive,R-RES-TOU,MTR002250,Smart Meter,Inactive,12,1,0,12,12,0,12,4,3,7,2,1,0,Inactive Account
ACCT002251,CUST002251,PREM002251,Residential,BUTTE,Active,R-RES-TOU,MTR002251,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002252,CUST002252,PREM002252,Commercial,YOLO,Active,R-COM-GEN,MTR002252,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002253,CUST002253,PREM002253,Residential,ALAMEDA,Active,R-RES-TOU,MTR002253,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002254,CUST002254,PREM002254,Commercial,SONOMA,Active,R-COM-GEN,MTR002254,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002255,CUST002255,PREM002255,Commercial,ALAMEDA,Active,R-COM-GEN,MTR002255,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002256,CUST002256,PREM002256,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR002256,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002257,CUST002257,PREM002257,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002257,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002258,CUST002258,PREM002258,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002258,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002259,CUST002259,PREM002259,Residential,FRESNO,Active,R-RES-TOU,MTR002259,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002260,CUST002260,PREM002260,Residential,KERN,Active,R-RES-TOU,MTR002260,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002261,CUST002261,PREM002261,Residential,ALAMEDA,Pending Close,R-RES-TOU,MTR002261,Legacy Meter,Inactive,12,0,0,12,12,0,12,2,2,6,2,3,0,Inactive Account
ACCT002262,CUST002262,PREM002262,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002262,Smart Meter,Active,12,1,0,12,1,0,1,0,1,0,0,0,0,Missing Meter Reads
ACCT002263,CUST002263,PREM002263,Commercial,FRESNO,Active,R-COM-GEN,MTR002263,Smart Meter,Active,12,1,0,12,1,3,1,1,0,1,0,0,0,Missing Meter Reads
ACCT002264,CUST002264,PREM002264,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002264,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002265,CUST002265,PREM002265,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR002265,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002266,CUST002266,PREM002266,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002266,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002267,CUST002267,PREM002267,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002267,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT002268,CUST002268,PREM002268,Residential,KERN,Active,R-RES-TOU,MTR002268,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002269,CUST002269,PREM002269,Residential,KERN,Active,R-RES-TOU,MTR002269,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002270,CUST002270,PREM002270,Residential,SAN MATEO,Active,R-RES-TOU,MTR002270,Smart Meter,Active,12,0,1,12,1,0,1,1,0,1,0,0,0,Invalid Meter Reads
ACCT002271,CUST002271,PREM002271,Residential,ALAMEDA,Active,R-RES-TOU,MTR002271,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002272,CUST002272,PREM002272,Residential,KINGS,Active,R-RES-TOU,MTR002272,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002273,CUST002273,PREM002273,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR002273,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002274,CUST002274,PREM002274,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002274,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT002275,CUST002275,PREM002275,Agriculture And Water Pumping,KERN,Active,R-AGR-PUMP,MTR002275,Smart Meter,Active,12,1,0,12,1,1,1,1,0,0,0,0,0,Missing Meter Reads
ACCT002276,CUST002276,PREM002276,Residential,MONTEREY,Active,R-RES-TOU,MTR002276,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,1,0,Open Service Requests
ACCT002277,CUST002277,PREM002277,Residential,ALAMEDA,Active,R-RES-TOU,MTR002277,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002278,CUST002278,PREM002278,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002278,Smart Meter,Active,12,0,1,12,1,1,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT002279,CUST002279,PREM002279,Residential,MADERA,Active,R-RES-TOU,MTR002279,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002280,CUST002280,PREM002280,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR002280,Smart Meter,Active,12,0,1,12,1,0,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT002281,CUST002281,PREM002281,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR002281,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002282,CUST002282,PREM002282,Residential,CONTRA COSTA,Pending Close,R-RES-TOU,MTR002282,Smart Meter,Inactive,12,0,0,12,12,0,12,3,2,7,1,1,0,Inactive Account
ACCT002283,CUST002283,PREM002283,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002283,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002284,CUST002284,PREM002284,Residential,SANTA CRUZ,Active,R-RES-TOU,MTR002284,Smart Meter,Active,12,1,0,12,1,1,1,0,1,0,0,0,0,Missing Meter Reads
ACCT002285,CUST002285,PREM002285,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002285,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002286,CUST002286,PREM002286,Residential,KERN,Active,R-RES-TOU,MTR002286,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT002287,CUST002287,PREM002287,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP,MTR002287,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002288,CUST002288,PREM002288,Residential,ALAMEDA,Active,R-RES-TOU,MTR002288,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002289,CUST002289,PREM002289,Residential,NAPA,Active,R-RES-TOU,MTR002289,Smart Meter,Active,12,1,0,12,1,3,1,0,0,0,0,0,0,Missing Meter Reads
ACCT002290,CUST002290,PREM002290,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR002290,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT002291,CUST002291,PREM002291,Residential,FRESNO,Active,R-RES-TOU,MTR002291,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002292,CUST002292,PREM002292,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002292,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002293,CUST002293,PREM002293,Residential,SANTA CLARA,Pending Close,R-RES-TOU,MTR002293,Smart Meter,Inactive,12,0,0,12,12,0,12,4,1,5,0,0,0,Inactive Account
ACCT002294,CUST002294,PREM002294,Residential,KERN,Active,R-RES-TOU,MTR002294,Legacy Meter,Active,12,1,0,12,1,0,1,0,1,1,0,1,0,Missing Meter Reads
ACCT002295,CUST002295,PREM002295,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002295,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002296,CUST002296,PREM002296,Residential,HUMBOLDT,Active,R-RES-TOU,MTR002296,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002297,CUST002297,PREM002297,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002297,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002298,CUST002298,PREM002298,Residential,KERN,Active,R-RES-TOU,MTR002298,Smart Meter,Active,12,0,1,12,1,0,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT002299,CUST002299,PREM002299,Residential,SAN MATEO,Active,R-RES-TOU,MTR002299,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002300,CUST002300,PREM002300,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR002300,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002301,CUST002301,PREM002301,Commercial,SANTA CLARA,Inactive,R-COM-GEN,MTR002301,Legacy Meter,Inactive,12,1,0,12,12,0,12,4,1,5,2,0,0,Inactive Account
ACCT002302,CUST002302,PREM002302,Residential,KERN,Active,R-RES-TOU,MTR002302,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT002303,CUST002303,PREM002303,Residential,ALAMEDA,Active,R-RES-TOU,MTR002303,Smart Meter,Active,12,2,0,12,2,0,2,0,0,0,0,0,0,Missing Meter Reads
ACCT002304,CUST002304,PREM002304,Residential,SONOMA,Active,R-RES-TOU,MTR002304,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002305,CUST002305,PREM002305,Industrial,CONTRA COSTA,Active,R-IND-GEN,MTR002305,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT002306,CUST002306,PREM002306,Residential,YOLO,Active,R-RES-TOU,MTR002306,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002307,CUST002307,PREM002307,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR002307,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002308,CUST002308,PREM002308,Residential,ALAMEDA,Inactive,R-RES-TOU,MTR002308,Smart Meter,Inactive,12,0,0,12,12,0,12,3,3,4,0,2,0,Inactive Account
ACCT002309,CUST002309,PREM002309,Residential,MERCED,Active,R-RES-TOU,MTR002309,Smart Meter,Active,12,1,0,12,1,0,1,0,0,2,0,0,0,Missing Meter Reads
ACCT002310,CUST002310,PREM002310,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002310,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT002311,CUST002311,PREM002311,Residential,KINGS,Active,R-RES-TOU,MTR002311,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,0,0,0,Missing Meter Reads
ACCT002312,CUST002312,PREM002312,Commercial,PLACER,Active,R-COM-GEN,MTR002312,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002313,CUST002313,PREM002313,Residential,ALAMEDA,Active,R-RES-TOU,MTR002313,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002314,CUST002314,PREM002314,Residential,SAN MATEO,Active,R-RES-TOU,MTR002314,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002315,CUST002315,PREM002315,Mining,CONTRA COSTA,Active,R-MIN-GEN,MTR002315,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002316,CUST002316,PREM002316,Residential,SHASTA,Active,R-RES-TOU,MTR002316,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT002317,CUST002317,PREM002317,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002317,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002318,CUST002318,PREM002318,Residential,FRESNO,Active,R-RES-TOU,MTR002318,Smart Meter,Active,12,1,1,12,2,0,2,0,0,0,0,0,0,Missing Meter Reads
ACCT002319,CUST002319,PREM002319,Residential,KERN,Active,R-RES-TOU,MTR002319,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002320,CUST002320,PREM002320,Residential,NAPA,Inactive,R-RES-TOU,MTR002320,Smart Meter,Inactive,12,2,0,12,12,0,12,4,4,6,1,1,0,Inactive Account
ACCT002321,CUST002321,PREM002321,Commercial,ALAMEDA,Active,R-COM-GEN,MTR002321,Smart Meter,Active,12,1,0,12,1,0,1,0,1,0,0,0,0,Missing Meter Reads
ACCT002322,CUST002322,PREM002322,Residential,PLACER,Inactive,R-RES-TOU,MTR002322,Legacy Meter,Inactive,12,0,0,12,12,0,12,4,4,6,2,0,0,Inactive Account
ACCT002323,CUST002323,PREM002323,Residential,KERN,Active,R-RES-TOU,MTR002323,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002324,CUST002324,PREM002324,Residential,FRESNO,Active,R-RES-TOU,MTR002324,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002325,CUST002325,PREM002325,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR002325,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,1,0,Open Service Requests
ACCT002326,CUST002326,PREM002326,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP,MTR002326,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002327,CUST002327,PREM002327,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR002327,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002328,CUST002328,PREM002328,Residential,SOLANO,Active,R-RES-TOU,MTR002328,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002329,CUST002329,PREM002329,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002329,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002330,CUST002330,PREM002330,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR002330,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002331,CUST002331,PREM002331,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002331,Smart Meter,Active,12,0,1,12,1,0,1,0,0,2,2,0,0,Invalid Meter Reads
ACCT002332,CUST002332,PREM002332,Residential,BUTTE,Pending Close,R-RES-TOU,MTR002332,Legacy Meter,Inactive,12,1,0,12,12,0,12,5,2,5,1,2,0,Inactive Account
ACCT002333,CUST002333,PREM002333,Residential,SUTTER,Active,R-RES-TOU,MTR002333,Legacy Meter,Active,12,1,0,12,1,3,1,0,0,0,0,0,0,Missing Meter Reads
ACCT002334,CUST002334,PREM002334,Residential,PLACER,Inactive,R-RES-TOU,MTR002334,Smart Meter,Inactive,12,0,0,12,12,0,12,5,2,4,0,2,0,Inactive Account
ACCT002335,CUST002335,PREM002335,Residential,SAN MATEO,Active,R-RES-TOU,MTR002335,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002336,CUST002336,PREM002336,Residential,ALAMEDA,Active,R-RES-TOU,MTR002336,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002337,CUST002337,PREM002337,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR002337,Smart Meter,Active,12,1,1,12,2,1,2,0,1,2,0,1,0,Missing Meter Reads
ACCT002338,CUST002338,PREM002338,Residential,ALAMEDA,Active,R-RES-TOU,MTR002338,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002339,CUST002339,PREM002339,Residential,FRESNO,Active,R-RES-TOU,MTR002339,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,1,0,0,Missing Meter Reads
ACCT002340,CUST002340,PREM002340,Residential,PLACER,Active,R-RES-TOU,MTR002340,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT002341,CUST002341,PREM002341,Residential,SUTTER,Active,R-RES-TOU,MTR002341,Legacy Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002342,CUST002342,PREM002342,Residential,KERN,Active,R-RES-TOU,MTR002342,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002343,CUST002343,PREM002343,Residential,FRESNO,Active,R-RES-TOU,MTR002343,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,1,0,Open Service Requests
ACCT002344,CUST002344,PREM002344,Residential,KERN,Active,R-RES-TOU,MTR002344,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT002345,CUST002345,PREM002345,Industrial,KERN,Active,R-IND-GEN,MTR002345,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002346,CUST002346,PREM002346,Residential,ALAMEDA,Active,R-RES-TOU,MTR002346,Smart Meter,Active,12,1,0,12,1,2,1,0,0,1,0,0,0,Missing Meter Reads
ACCT002347,CUST002347,PREM002347,Residential,KERN,Active,R-RES-TOU,MTR002347,Smart Meter,Active,12,1,0,12,1,0,1,0,1,1,1,0,0,Missing Meter Reads
ACCT002348,CUST002348,PREM002348,Residential,KERN,Active,R-RES-TOU,MTR002348,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT002349,CUST002349,PREM002349,Residential,FRESNO,Active,R-RES-TOU,MTR002349,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002350,CUST002350,PREM002350,Residential,SUTTER,Active,R-RES-TOU,MTR002350,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002351,CUST002351,PREM002351,Residential,ALAMEDA,Active,R-RES-TOU,MTR002351,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT002352,CUST002352,PREM002352,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR002352,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,1,0,Missing Meter Reads
ACCT002353,CUST002353,PREM002353,Residential,KERN,Active,R-RES-TOU,MTR002353,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002354,CUST002354,PREM002354,Commercial,SAN FRANCISCO,Active,R-COM-GEN,MTR002354,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002355,CUST002355,PREM002355,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002355,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002356,CUST002356,PREM002356,Residential,MADERA,Active,R-RES-TOU,MTR002356,Legacy Meter,Active,12,0,0,12,0,3,0,0,0,1,1,0,0,Open Service Requests
ACCT002357,CUST002357,PREM002357,Commercial,SHASTA,Active,R-COM-GEN,MTR002357,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT002358,CUST002358,PREM002358,Residential,PLUMAS,Active,R-RES-TOU,MTR002358,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,1,0,Open Service Requests
ACCT002359,CUST002359,PREM002359,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002359,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002360,CUST002360,PREM002360,Residential,MONTEREY,Active,R-RES-TOU,MTR002360,Smart Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT002361,CUST002361,PREM002361,Residential,FRESNO,Active,R-RES-TOU,MTR002361,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT002362,CUST002362,PREM002362,Residential,KERN,Active,R-RES-TOU,MTR002362,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,1,0,0,Missing Meter Reads
ACCT002363,CUST002363,PREM002363,Residential,PLACER,Active,R-RES-TOU,MTR002363,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002364,CUST002364,PREM002364,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR002364,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,0,0,Missing Meter Reads
ACCT002365,CUST002365,PREM002365,Residential,KERN,Active,R-RES-TOU,MTR002365,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002366,CUST002366,PREM002366,Residential,MARIN,Active,R-RES-TOU,MTR002366,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,1,0,0,Missing Meter Reads
ACCT002367,CUST002367,PREM002367,Residential,KERN,Active,R-RES-TOU,MTR002367,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT002368,CUST002368,PREM002368,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR002368,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002369,CUST002369,PREM002369,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002369,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002370,CUST002370,PREM002370,Residential,SONOMA,Active,R-RES-TOU,MTR002370,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT002371,CUST002371,PREM002371,Residential,FRESNO,Active,R-RES-TOU,MTR002371,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002372,CUST002372,PREM002372,Commercial,SANTA BARBARA,Active,R-COM-GEN,MTR002372,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002373,CUST002373,PREM002373,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002373,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002374,CUST002374,PREM002374,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR002374,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002375,CUST002375,PREM002375,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002375,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002376,CUST002376,PREM002376,Residential,SANTA CLARA,Active,R-RES-TOU,MTR002376,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002377,CUST002377,PREM002377,Residential,PLACER,Active,R-RES-TOU,MTR002377,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002378,CUST002378,PREM002378,Residential,KERN,Active,R-RES-TOU,MTR002378,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT002379,CUST002379,PREM002379,Residential,NEVADA,Active,R-RES-TOU,MTR002379,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002380,CUST002380,PREM002380,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR002380,Smart Meter,Active,12,0,1,12,1,0,1,0,0,1,1,0,0,Invalid Meter Reads
ACCT002381,CUST002381,PREM002381,Commercial,KERN,Active,R-COM-GEN,MTR002381,Smart Meter,Active,12,1,0,12,1,1,1,0,0,1,0,0,0,Missing Meter Reads
ACCT002382,CUST002382,PREM002382,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR002382,Smart Meter,Active,12,1,0,12,1,2,1,1,0,1,0,0,0,Missing Meter Reads
ACCT002383,CUST002383,PREM002383,Commercial,SHASTA,Active,R-COM-GEN,MTR002383,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT002384,CUST002384,PREM002384,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR002384,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT002385,CUST002385,PREM002385,Residential,FRESNO,Active,R-RES-TOU,MTR002385,Smart Meter,Active,12,0,1,12,1,1,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT002386,CUST002386,PREM002386,Residential,ALAMEDA,Active,R-RES-TOU,MTR002386,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
