exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,exception_type,severity,created_date,resolved_date,resolution_status
EXC00002752,BILL00030211,ACCT002518,CUST002518,2024-07,Residential,ALAMEDA,Inactive Account,High,2024-08-03,,Open
EXC00002753,BILL00030212,ACCT002518,CUST002518,2024-08,Residential,ALAMEDA,Inactive Account,High,2024-09-03,2024-09-15,Resolved
EXC00002754,BILL00030213,ACCT002518,CUST002518,2024-09,Residential,ALAMEDA,Inactive Account,High,2024-10-03,2024-10-09,Resolved
EXC00002755,BILL00030214,ACCT002518,CUST002518,2024-10,Residential,ALAMEDA,Inactive Account,High,2024-11-03,,Open
EXC00002756,BILL00030215,ACCT002518,CUST002518,2024-11,Residential,ALAMEDA,Inactive Account,High,2024-12-03,,In Review
EXC00002757,BILL00030216,ACCT002518,CUST002518,2024-12,Residential,ALAMEDA,Inactive Account,High,2025-01-03,,Open
EXC00002758,BILL00030244,ACCT002521,CUST002521,2024-04,Residential,SAN MATEO,Missing Meter Read,Medium,2024-05-03,,In Review
EXC00002759,BILL00030262,ACCT002522,CUST002522,2024-10,Residential,KERN,Missing Meter Read,Medium,2024-11-03,2024-11-11,Resolved
EXC00002760,BILL00030292,ACCT002525,CUST002525,2024-04,Commercial,SAN MATEO,Missing Meter Read,Medium,2024-05-03,2024-05-07,Resolved
EXC00002761,BILL00030319,ACCT002527,CUST002527,2024-07,Residential,SAN FRANCISCO,Missing Meter Read,Medium,2024-08-03,2024-08-13,Resolved
EXC00002762,BILL00030370,ACCT002531,CUST002531,2024-10,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-11-03,2024-11-17,Resolved
EXC00002763,BILL00030379,ACCT002532,CUST002532,2024-07,Commercial,SANTA CLARA,Missing Meter Read,Medium,2024-08-03,,Open
EXC00002764,BILL00030406,ACCT002534,CUST002534,2024-10,Residential,KERN,Missing Meter Read,Medium,2024-11-03,,Open
EXC00002765,BILL00030413,ACCT002535,CUST002535,2024-05,Residential,SAN JOAQUIN,Missing Meter Read,Medium,2024-06-03,2024-06-07,Resolved
EXC00002766,BILL00030456,ACCT002538,CUST002538,2024-12,Residential,SAN MATEO,Invalid Meter Read,High,2025-01-03,,In Review
EXC00002767,BILL00030460,ACCT002539,CUST002539,2024-04,Residential,KERN,Missing Meter Read,Medium,2024-05-03,2024-05-06,Resolved
EXC00002768,BILL00030472,ACCT002540,CUST002540,2024-04,Residential,KERN,Missing Meter Read,Medium,2024-05-03,,Open
EXC00002769,BILL00030473,ACCT002540,CUST002540,2024-05,Residential,KERN,Missing Meter Read,Medium,2024-06-03,,In Review
EXC00002770,BILL00030480,ACCT002540,CUST002540,2024-12,Residential,KERN,Missing Meter Read,Medium,2025-01-03,,Open
EXC00002771,BILL00030501,ACCT002542,CUST002542,2024-09,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-10-03,,Open
EXC00002772,BILL00030505,ACCT002543,CUST002543,2024-01,Commercial,NEVADA,Inactive Account,High,2024-02-03,,In Review
EXC00002773,BILL00030506,ACCT002543,CUST002543,2024-02,Commercial,NEVADA,Inactive Account,High,2024-03-03,2024-03-12,Resolved
EXC00002774,BILL00030507,ACCT002543,CUST002543,2024-03,Commercial,NEVADA,Inactive Account,High,2024-04-03,,In Review
EXC00002775,BILL00030508,ACCT002543,CUST002543,2024-04,Commercial,NEVADA,Inactive Account,High,2024-05-03,,Open
EXC00002776,BILL00030509,ACCT002543,CUST002543,2024-05,Commercial,NEVADA,Inactive Account,High,2024-06-03,2024-06-17,Resolved
EXC00002777,BILL00030510,ACCT002543,CUST002543,2024-06,Commercial,NEVADA,Inactive Account,High,2024-07-03,,Open
EXC00002778,BILL00030511,ACCT002543,CUST002543,2024-07,Commercial,NEVADA,Inactive Account,High,2024-08-03,2024-08-04,Resolved
EXC00002779,BILL00030512,ACCT002543,CUST002543,2024-08,Commercial,NEVADA,Inactive Account,High,2024-09-03,2024-09-17,Resolved
EXC00002780,BILL00030513,ACCT002543,CUST002543,2024-09,Commercial,NEVADA,Inactive Account,High,2024-10-03,,In Review
EXC00002781,BILL00030514,ACCT002543,CUST002543,2024-10,Commercial,NEVADA,Inactive Account,High,2024-11-03,,Open
EXC00002782,BILL00030515,ACCT002543,CUST002543,2024-11,Commercial,NEVADA,Inactive Account,High,2024-12-03,2024-12-16,Resolved
EXC00002783,BILL00030516,ACCT002543,CUST002543,2024-12,Commercial,NEVADA,Inactive Account,High,2025-01-03,,Open
EXC00002784,BILL00030631,ACCT002553,CUST002553,2024-07,Commercial,FRESNO,Invalid Meter Read,High,2024-08-03,,Open
EXC00002785,BILL00030659,ACCT002555,CUST002555,2024-11,Residential,COLUSA,Missing Meter Read,Medium,2024-12-03,2024-12-09,Resolved
EXC00002786,BILL00030668,ACCT002556,CUST002556,2024-08,Agriculture And Water Pumping,KERN,Missing Meter Read,Medium,2024-09-03,,Open
EXC00002787,BILL00030707,ACCT002559,CUST002559,2024-11,Residential,PLACER,Missing Meter Read,Medium,2024-12-03,,Open
EXC00002788,BILL00030746,ACCT002563,CUST002563,2024-02,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-03-03,,In Review
EXC00002789,BILL00030804,ACCT002567,CUST002567,2024-12,Residential,YOLO,Missing Meter Read,Medium,2025-01-03,2025-01-17,Resolved
EXC00002790,BILL00030824,ACCT002569,CUST002569,2024-08,Commercial,SAN JOAQUIN,Missing Meter Read,Medium,2024-09-03,2024-09-04,Resolved
EXC00002791,BILL00030841,ACCT002571,CUST002571,2024-01,Residential,SAN MATEO,Inactive Account,High,2024-02-03,,Open
EXC00002792,BILL00030842,ACCT002571,CUST002571,2024-02,Residential,SAN MATEO,Inactive Account,High,2024-03-03,,Open
EXC00002793,BILL00030843,ACCT002571,CUST002571,2024-03,Residential,SAN MATEO,Inactive Account,High,2024-04-03,,Open
EXC00002794,BILL00030844,ACCT002571,CUST002571,2024-04,Residential,SAN MATEO,Inactive Account,High,2024-05-03,2024-05-06,Resolved
EXC00002795,BILL00030845,ACCT002571,CUST002571,2024-05,Residential,SAN MATEO,Inactive Account,High,2024-06-03,2024-06-17,Resolved
EXC00002796,BILL00030846,ACCT002571,CUST002571,2024-06,Residential,SAN MATEO,Inactive Account,High,2024-07-03,2024-07-06,Resolved
EXC00002797,BILL00030847,ACCT002571,CUST002571,2024-07,Residential,SAN MATEO,Inactive Account,High,2024-08-03,,Open
EXC00002798,BILL00030848,ACCT002571,CUST002571,2024-08,Residential,SAN MATEO,Inactive Account,High,2024-09-03,,In Review
EXC00002799,BILL00030849,ACCT002571,CUST002571,2024-09,Residential,SAN MATEO,Inactive Account,High,2024-10-03,2024-10-17,Resolved
EXC00002800,BILL00030850,ACCT002571,CUST002571,2024-10,Residential,SAN MATEO,Inactive Account,High,2024-11-03,2024-11-09,Resolved
EXC00002801,BILL00030851,ACCT002571,CUST002571,2024-11,Residential,SAN MATEO,Inactive Account,High,2024-12-03,,In Review
EXC00002802,BILL00030852,ACCT002571,CUST002571,2024-12,Residential,SAN MATEO,Inactive Account,High,2025-01-03,2025-01-09,Resolved
EXC00002803,BILL00030930,ACCT002578,CUST002578,2024-06,Residential,FRESNO,Invalid Meter Read,High,2024-07-03,2024-07-08,Resolved
EXC00002804,BILL00030938,ACCT002579,CUST002579,2024-02,Residential,YOLO,Invalid Meter Read,High,2024-03-03,,Open
EXC00002805,BILL00030948,ACCT002579,CUST002579,2024-12,Residential,YOLO,Missing Meter Read,Medium,2025-01-03,,Open
EXC00002806,BILL00030963,ACCT002581,CUST002581,2024-03,Residential,FRESNO,Invalid Meter Read,High,2024-04-03,,Open
EXC00002807,BILL00030979,ACCT002582,CUST002582,2024-07,Commercial,KERN,Missing Meter Read,Medium,2024-08-03,2024-08-14,Resolved
EXC00002808,BILL00031057,ACCT002589,CUST002589,2024-01,Residential,PLACER,Inactive Account,High,2024-02-03,2024-02-08,Resolved
EXC00002809,BILL00031058,ACCT002589,CUST002589,2024-02,Residential,PLACER,Inactive Account,High,2024-03-03,,In Review
EXC00002810,BILL00031059,ACCT002589,CUST002589,2024-03,Residential,PLACER,Inactive Account,High,2024-04-03,,Open
EXC00002811,BILL00031060,ACCT002589,CUST002589,2024-04,Residential,PLACER,Inactive Account,High,2024-05-03,2024-05-06,Resolved
EXC00002812,BILL00031061,ACCT002589,CUST002589,2024-05,Residential,PLACER,Inactive Account,High,2024-06-03,2024-06-14,Resolved
EXC00002813,BILL00031062,ACCT002589,CUST002589,2024-06,Residential,PLACER,Inactive Account,High,2024-07-03,,Open
EXC00002814,BILL00031063,ACCT002589,CUST002589,2024-07,Residential,PLACER,Inactive Account,High,2024-08-03,2024-08-11,Resolved
EXC00002815,BILL00031064,ACCT002589,CUST002589,2024-08,Residential,PLACER,Inactive Account,High,2024-09-03,2024-09-06,Resolved
EXC00002816,BILL00031065,ACCT002589,CUST002589,2024-09,Residential,PLACER,Inactive Account,High,2024-10-03,2024-10-06,Resolved
EXC00002817,BILL00031066,ACCT002589,CUST002589,2024-10,Residential,PLACER,Inactive Account,High,2024-11-03,2024-11-10,Resolved
EXC00002818,BILL00031067,ACCT002589,CUST002589,2024-11,Residential,PLACER,Inactive Account,High,2024-12-03,2024-12-08,Resolved
EXC00002819,BILL00031068,ACCT002589,CUST002589,2024-12,Residential,PLACER,Inactive Account,High,2025-01-03,2025-01-13,Resolved
EXC00002820,BILL00031103,ACCT002592,CUST002592,2024-11,Commercial,SAN JOAQUIN,Missing Meter Read,Medium,2024-12-03,2024-12-15,Resolved
EXC00002821,BILL00031115,ACCT002593,CUST002593,2024-11,Residential,SOLANO,Missing Meter Read,Medium,2024-12-03,,Open
EXC00002822,BILL00031212,ACCT002601,CUST002601,2024-12,Residential,FRESNO,Missing Meter Read,Medium,2025-01-03,,In Review
EXC00002823,BILL00031287,ACCT002608,CUST002608,2024-03,Residential,SANTA CRUZ,Missing Meter Read,Medium,2024-04-03,,Open
EXC00002824,BILL00031347,ACCT002613,CUST002613,2024-03,Residential,SONOMA,Invalid Meter Read,High,2024-04-03,2024-04-09,Resolved
EXC00002825,BILL00031353,ACCT002613,CUST002613,2024-09,Residential,SONOMA,Missing Meter Read,Medium,2024-10-03,2024-10-05,Resolved
EXC00002826,BILL00031358,ACCT002614,CUST002614,2024-02,Residential,KERN,Missing Meter Read,Medium,2024-03-03,2024-03-04,Resolved
EXC00002827,BILL00031465,ACCT002623,CUST002623,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,,Open
EXC00002828,BILL00031466,ACCT002623,CUST002623,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,2024-03-06,Resolved
EXC00002829,BILL00031467,ACCT002623,CUST002623,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,,In Review
EXC00002830,BILL00031468,ACCT002623,CUST002623,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,,Open
EXC00002831,BILL00031469,ACCT002623,CUST002623,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,2024-06-07,Resolved
EXC00002832,BILL00031470,ACCT002623,CUST002623,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,2024-07-11,Resolved
EXC00002833,BILL00031471,ACCT002623,CUST002623,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,2024-08-11,Resolved
EXC00002834,BILL00031472,ACCT002623,CUST002623,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,2024-09-16,Resolved
EXC00002835,BILL00031473,ACCT002623,CUST002623,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,,Open
EXC00002836,BILL00031474,ACCT002623,CUST002623,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,2024-11-08,Resolved
EXC00002837,BILL00031475,ACCT002623,CUST002623,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,2024-12-11,Resolved
EXC00002838,BILL00031476,ACCT002623,CUST002623,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,2025-01-06,Resolved
EXC00002839,BILL00031538,ACCT002629,CUST002629,2024-02,Residential,SONOMA,Invalid Meter Read,High,2024-03-03,2024-03-14,Resolved
EXC00002840,BILL00031604,ACCT002634,CUST002634,2024-08,Residential,SHASTA,Missing Meter Read,Medium,2024-09-03,2024-09-06,Resolved
EXC00002841,BILL00031642,ACCT002637,CUST002637,2024-10,Agriculture And Water Pumping,ALAMEDA,Invalid Meter Read,High,2024-11-03,2024-11-12,Resolved
EXC00002842,BILL00031687,ACCT002641,CUST002641,2024-07,Residential,KERN,Missing Meter Read,Medium,2024-08-03,,Open
EXC00002843,BILL00031696,ACCT002642,CUST002642,2024-04,Residential,ALAMEDA,Missing Meter Read,Medium,2024-05-03,,In Review
EXC00002844,BILL00031708,ACCT002643,CUST002643,2024-04,Residential,KERN,Missing Meter Read,Medium,2024-05-03,2024-05-09,Resolved
EXC00002845,BILL00031717,ACCT002644,CUST002644,2024-01,Residential,ALAMEDA,Inactive Account,High,2024-02-03,2024-02-13,Resolved
EXC00002846,BILL00031718,ACCT002644,CUST002644,2024-02,Residential,ALAMEDA,Inactive Account,High,2024-03-03,2024-03-15,Resolved
EXC00002847,BILL00031719,ACCT002644,CUST002644,2024-03,Residential,ALAMEDA,Inactive Account,High,2024-04-03,2024-04-09,Resolved
EXC00002848,BILL00031720,ACCT002644,CUST002644,2024-04,Residential,ALAMEDA,Inactive Account,High,2024-05-03,2024-05-05,Resolved
EXC00002849,BILL00031721,ACCT002644,CUST002644,2024-05,Residential,ALAMEDA,Inactive Account,High,2024-06-03,,In Review
EXC00002850,BILL00031722,ACCT002644,CUST002644,2024-06,Residential,ALAMEDA,Inactive Account,High,2024-07-03,,In Review
EXC00002851,BILL00031723,ACCT002644,CUST002644,2024-07,Residential,ALAMEDA,Inactive Account,High,2024-08-03,,Open
EXC00002852,BILL00031724,ACCT002644,CUST002644,2024-08,Residential,ALAMEDA,Inactive Account,High,2024-09-03,2024-09-11,Resolved
EXC00002853,BILL00031725,ACCT002644,CUST002644,2024-09,Residential,ALAMEDA,Inactive Account,High,2024-10-03,2024-10-06,Resolved
EXC00002854,BILL00031726,ACCT002644,CUST002644,2024-10,Residential,ALAMEDA,Inactive Account,High,2024-11-03,,In Review
EXC00002855,BILL00031727,ACCT002644,CUST002644,2024-11,Residential,ALAMEDA,Inactive Account,High,2024-12-03,2024-12-13,Resolved
EXC00002856,BILL00031728,ACCT002644,CUST002644,2024-12,Residential,ALAMEDA,Inactive Account,High,2025-01-03,,In Review
EXC00002857,BILL00031763,ACCT002647,CUST002647,2024-11,Agriculture And Water Pumping,PLACER,Missing Meter Read,Medium,2024-12-03,2024-12-05,Resolved
EXC00002858,BILL00031827,ACCT002653,CUST002653,2024-03,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-04-03,2024-04-07,Resolved
EXC00002859,BILL00031865,ACCT002656,CUST002656,2024-05,Residential,MADERA,Missing Meter Read,Medium,2024-06-03,,In Review
EXC00002860,BILL00031866,ACCT002656,CUST002656,2024-06,Residential,MADERA,Missing Meter Read,Medium,2024-07-03,,Open
EXC00002861,BILL00031883,ACCT002657,CUST002657,2024-11,Commercial,FRESNO,Invalid Meter Read,High,2024-12-03,,In Review
EXC00002862,BILL00031942,ACCT002662,CUST002662,2024-10,Commercial,SANTA CRUZ,Missing Meter Read,Medium,2024-11-03,2024-11-07,Resolved
EXC00002863,BILL00032096,ACCT002675,CUST002675,2024-08,Commercial,PLACER,Missing Meter Read,Medium,2024-09-03,2024-09-12,Resolved
EXC00002864,BILL00032105,ACCT002676,CUST002676,2024-05,Residential,SAN FRANCISCO,Missing Meter Read,Medium,2024-06-03,2024-06-13,Resolved
EXC00002865,BILL00032113,ACCT002677,CUST002677,2024-01,Residential,SOLANO,Missing Meter Read,Medium,2024-02-03,,Open
EXC00002866,BILL00032176,ACCT002682,CUST002682,2024-04,Commercial,PLACER,Missing Meter Read,Medium,2024-05-03,2024-05-17,Resolved
EXC00002867,BILL00032220,ACCT002685,CUST002685,2024-12,Residential,SANTA CLARA,Missing Meter Read,Medium,2025-01-03,,Open
EXC00002868,BILL00032233,ACCT002687,CUST002687,2024-01,Residential,SOLANO,Missing Meter Read,Medium,2024-02-03,2024-02-14,Resolved
EXC00002869,BILL00032244,ACCT002687,CUST002687,2024-12,Residential,SOLANO,Invalid Meter Read,High,2025-01-03,,In Review
EXC00002870,BILL00032264,ACCT002689,CUST002689,2024-08,Residential,ALAMEDA,Invalid Meter Read,High,2024-09-03,,In Review
EXC00002871,BILL00032289,ACCT002691,CUST002691,2024-09,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-10-03,,Open
EXC00002872,BILL00032353,ACCT002697,CUST002697,2024-01,Residential,KERN,Missing Meter Read,Medium,2024-02-03,,Open
EXC00002873,BILL00032403,ACCT002701,CUST002701,2024-03,Residential,YUBA,Invalid Meter Read,High,2024-04-03,,Open
EXC00002874,BILL00032409,ACCT002701,CUST002701,2024-09,Residential,YUBA,Invalid Meter Read,High,2024-10-03,2024-10-05,Resolved
EXC00002875,BILL00032475,ACCT002707,CUST002707,2024-03,Residential,SAN FRANCISCO,Missing Meter Read,Medium,2024-04-03,2024-04-08,Resolved
EXC00002876,BILL00032534,ACCT002712,CUST002712,2024-02,Residential,SAN MATEO,Invalid Meter Read,High,2024-03-03,,Open
EXC00002877,BILL00032555,ACCT002713,CUST002713,2024-11,Residential,ALAMEDA,Invalid Meter Read,High,2024-12-03,,Open
EXC00002878,BILL00032660,ACCT002722,CUST002722,2024-08,Residential,MENDOCINO,Missing Meter Read,Medium,2024-09-03,2024-09-05,Resolved
EXC00002879,BILL00032665,ACCT002723,CUST002723,2024-01,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-02-03,2024-02-14,Resolved
EXC00002880,BILL00032667,ACCT002723,CUST002723,2024-03,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-04-03,,Open
EXC00002881,BILL00032722,ACCT002727,CUST002727,2024-10,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-11-03,,Open
EXC00002882,BILL00032804,ACCT002734,CUST002734,2024-08,Agriculture And Water Pumping,SAN JOAQUIN,Missing Meter Read,Medium,2024-09-03,2024-09-06,Resolved
EXC00002883,BILL00032830,ACCT002736,CUST002736,2024-10,Residential,SANTA BARBARA,Invalid Meter Read,High,2024-11-03,2024-11-07,Resolved
EXC00002884,BILL00032836,ACCT002737,CUST002737,2024-04,Mining,YOLO,Invalid Meter Read,High,2024-05-03,2024-05-14,Resolved
EXC00002885,BILL00032869,ACCT002740,CUST002740,2024-01,Residential,SANTA CLARA,Invalid Meter Read,High,2024-02-03,2024-02-13,Resolved
EXC00002886,BILL00032907,ACCT002743,CUST002743,2024-03,Residential,SOLANO,Missing Meter Read,Medium,2024-04-03,2024-04-09,Resolved
EXC00002887,BILL00033005,ACCT002751,CUST002751,2024-05,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-06-03,2024-06-13,Resolved
EXC00002888,BILL00033010,ACCT002751,CUST002751,2024-10,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-11-03,2024-11-11,Resolved
EXC00002889,BILL00033120,ACCT002760,CUST002760,2024-12,Residential,SANTA CLARA,Missing Meter Read,Medium,2025-01-03,2025-01-12,Resolved
EXC00002890,BILL00033130,ACCT002761,CUST002761,2024-10,Residential,EL DORADO,Missing Meter Read,Medium,2024-11-03,2024-11-08,Resolved
EXC00002891,BILL00033148,ACCT002763,CUST002763,2024-04,Residential,KERN,Missing Meter Read,Medium,2024-05-03,2024-05-04,Resolved
EXC00002892,BILL00033150,ACCT002763,CUST002763,2024-06,Residential,KERN,Invalid Meter Read,High,2024-07-03,,In Review
EXC00002893,BILL00033194,ACCT002767,CUST002767,2024-02,Residential,ALAMEDA,Invalid Meter Read,High,2024-03-03,2024-03-10,Resolved
EXC00002894,BILL00033202,ACCT002767,CUST002767,2024-10,Residential,ALAMEDA,Missing Meter Read,Medium,2024-11-03,2024-11-10,Resolved
EXC00002895,BILL00033233,ACCT002770,CUST002770,2024-05,Residential,FRESNO,Missing Meter Read,Medium,2024-06-03,,In Review
EXC00002896,BILL00033250,ACCT002771,CUST002771,2024-10,Residential,KERN,Invalid Meter Read,High,2024-11-03,,Open
EXC00002897,BILL00033265,ACCT002773,CUST002773,2024-01,Commercial,ALAMEDA,Missing Meter Read,Medium,2024-02-03,2024-02-11,Resolved
EXC00002898,BILL00033319,ACCT002777,CUST002777,2024-07,Residential,SAN MATEO,Invalid Meter Read,High,2024-08-03,2024-08-11,Resolved
EXC00002899,BILL00033348,ACCT002779,CUST002779,2024-12,Residential,SONOMA,Missing Meter Read,Medium,2025-01-03,2025-01-07,Resolved
EXC00002900,BILL00033369,ACCT002781,CUST002781,2024-09,Residential,KERN,Missing Meter Read,Medium,2024-10-03,2024-10-05,Resolved
EXC00002901,BILL00033394,ACCT002783,CUST002783,2024-10,"Transportation, Communications, & Utilities",MONTEREY,Invalid Meter Read,High,2024-11-03,,Open
EXC00002902,BILL00033445,ACCT002788,CUST002788,2024-01,Residential,YOLO,Inactive Account,High,2024-02-03,,Open
EXC00002903,BILL00033446,ACCT002788,CUST002788,2024-02,Residential,YOLO,Inactive Account,High,2024-03-03,,In Review
EXC00002904,BILL00033447,ACCT002788,CUST002788,2024-03,Residential,YOLO,Inactive Account,High,2024-04-03,2024-04-17,Resolved
EXC00002905,BILL00033448,ACCT002788,CUST002788,2024-04,Residential,YOLO,Inactive Account,High,2024-05-03,2024-05-06,Resolved
EXC00002906,BILL00033449,ACCT002788,CUST002788,2024-05,Residential,YOLO,Inactive Account,High,2024-06-03,2024-06-04,Resolved
EXC00002907,BILL00033450,ACCT002788,CUST002788,2024-06,Residential,YOLO,Inactive Account,High,2024-07-03,2024-07-05,Resolved
EXC00002908,BILL00033451,ACCT002788,CUST002788,2024-07,Residential,YOLO,Inactive Account,High,2024-08-03,,In Review
EXC00002909,BILL00033452,ACCT002788,CUST002788,2024-08,Residential,YOLO,Inactive Account,High,2024-09-03,,Open
EXC00002910,BILL00033453,ACCT002788,CUST002788,2024-09,Residential,YOLO,Inactive Account,High,2024-10-03,,Open
EXC00002911,BILL00033454,ACCT002788,CUST002788,2024-10,Residential,YOLO,Inactive Account,High,2024-11-03,2024-11-13,Resolved
