request_id,exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,request_type,priority,request_status,opened_date,closed_date
SR00001583,EXC00005270,BILL00057719,ACCT004810,CUST004810,2024-11,Commercial,PLACER,Account Status Review,High,Closed,2024-12-03,2024-12-07
SR00001584,EXC00002143,BILL00024729,ACCT002061,CUST002061,2024-09,Residential,SUTTER,Account Status Review,High,Closed,2024-10-03,2024-10-20
SR00001585,EXC00000125,BILL00001565,ACCT000131,CUST000131,2024-05,Residential,SAN FRANCISCO,Account Status Review,High,Closed,2024-06-03,2024-06-23
SR00001586,EXC00004963,BILL00054263,ACCT004522,CUST004522,2024-11,Residential,EL DORADO,Account Status Review,Low,Closed,2024-12-03,2024-12-24
SR00001587,EXC00002102,BILL00024284,ACCT002024,CUST002024,2024-08,Residential,MERCED,Account Status Review,Medium,Closed,2024-09-03,2024-09-28
SR00001588,EXC00001616,BILL00019532,ACCT001628,CUST001628,2024-08,Residential,FRESNO,Missing Read Investigation,Low,In Progress,2024-09-03,
SR00001589,EXC00002030,BILL00023872,ACCT001990,CUST001990,2024-04,Residential,CONTRA COSTA,Account Status Review,High,In Progress,2024-05-03,
SR00001590,EXC00002708,BILL00030062,ACCT002506,CUST002506,2024-02,Residential,NAPA,Account Status Review,Low,Open,2024-03-03,
SR00001591,EXC00002526,BILL00028552,ACCT002380,CUST002380,2024-04,Commercial,SANTA CLARA,Meter Data Investigation,Critical,Open,2024-05-03,
SR00001592,EXC00003985,BILL00044403,ACCT003701,CUST003701,2024-03,Residential,MENDOCINO,Account Status Review,Low,In Progress,2024-04-03,
SR00001593,EXC00000870,BILL00010505,ACCT000876,CUST000876,2024-05,Residential,ALAMEDA,Missing Read Investigation,Medium,Open,2024-06-03,
SR00001594,EXC00003166,BILL00036001,ACCT003001,CUST003001,2024-01,Residential,FRESNO,Account Status Review,High,Open,2024-02-03,
SR00001595,EXC00001043,BILL00013084,ACCT001091,CUST001091,2024-04,Industrial,KERN,Account Status Review,Medium,Closed,2024-05-03,2024-05-10
SR00001596,EXC00004375,BILL00048223,ACCT004019,CUST004019,2024-07,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-08-03,2024-08-09
SR00001597,EXC00000357,BILL00004497,ACCT000375,CUST000375,2024-09,Residential,KERN,Account Status Review,Low,In Progress,2024-10-03,
SR00001598,EXC00001163,BILL00014221,ACCT001186,CUST001186,2024-01,Industrial,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-02-03,2024-02-22
SR00001599,EXC00003706,BILL00040943,ACCT003412,CUST003412,2024-11,Residential,HUMBOLDT,Missing Read Investigation,Medium,Closed,2024-12-03,2024-12-30
SR00001600,EXC00004201,BILL00046225,ACCT003853,CUST003853,2024-01,Residential,CONTRA COSTA,Account Status Review,Medium,In Progress,2024-02-03,
SR00001601,EXC00005232,BILL00057514,ACCT004793,CUST004793,2024-10,Residential,CONTRA COSTA,Meter Data Investigation,High,Open,2024-11-03,
SR00001602,EXC00002330,BILL00026775,ACCT002232,CUST002232,2024-03,Residential,KERN,Account Status Review,Medium,Open,2024-04-03,
SR00001603,EXC00005356,BILL00059348,ACCT004946,CUST004946,2024-08,Industrial,ALAMEDA,Account Status Review,Critical,Closed,2024-09-03,2024-09-05
SR00001604,EXC00005003,BILL00054825,ACCT004569,CUST004569,2024-09,Residential,KERN,Missing Read Investigation,Low,Open,2024-10-03,
SR00001605,EXC00002246,BILL00025696,ACCT002142,CUST002142,2024-04,Residential,SANTA CLARA,Account Status Review,Low,Open,2024-05-03,
SR00001606,EXC00000580,BILL00007482,ACCT000624,CUST000624,2024-06,Residential,MADERA,Meter Data Investigation,Low,Open,2024-07-03,
SR00001607,EXC00004818,BILL00053027,ACCT004419,CUST004419,2024-11,Residential,PLACER,Account Status Review,Medium,Closed,2024-12-03,2024-12-13
SR00001608,EXC00004426,BILL00048800,ACCT004067,CUST004067,2024-08,Residential,ALAMEDA,Account Status Review,Critical,In Progress,2024-09-03,
SR00001609,EXC00002003,BILL00023491,ACCT001958,CUST001958,2024-07,Residential,FRESNO,Account Status Review,Medium,Closed,2024-08-03,2024-08-25
SR00001610,EXC00005255,BILL00057633,ACCT004803,CUST004803,2024-09,Commercial,SANTA CLARA,Account Status Review,High,Closed,2024-10-03,2024-11-01
SR00001611,EXC00004431,BILL00048806,ACCT004068,CUST004068,2024-02,"Transportation, Communications, & Utilities",KERN,Meter Data Investigation,High,Closed,2024-03-03,2024-03-21
SR00001612,EXC00003321,BILL00036891,ACCT003075,CUST003075,2024-03,Residential,SAN JOAQUIN,Account Status Review,High,Closed,2024-04-03,2024-04-16
SR00001613,EXC00000333,BILL00004345,ACCT000363,CUST000363,2024-01,Residential,SAN FRANCISCO,Account Status Review,High,In Progress,2024-02-03,
SR00001614,EXC00003874,BILL00043308,ACCT003609,CUST003609,2024-12,Industrial,SANTA BARBARA,Meter Data Investigation,Medium,Closed,2025-01-03,2025-01-10
SR00001615,EXC00003986,BILL00044404,ACCT003701,CUST003701,2024-04,Residential,MENDOCINO,Account Status Review,High,In Progress,2024-05-03,
SR00001616,EXC00004703,BILL00052056,ACCT004338,CUST004338,2024-12,Commercial,HUMBOLDT,Account Status Review,Low,Open,2025-01-03,
SR00001617,EXC00001259,BILL00015436,ACCT001287,CUST001287,2024-04,Residential,MONTEREY,Account Status Review,Medium,Closed,2024-05-03,2024-05-19
SR00001618,EXC00004191,BILL00046039,ACCT003837,CUST003837,2024-07,Industrial,KERN,Account Status Review,High,Cancelled,2024-08-03,2024-08-04
SR00001619,EXC00001452,BILL00017278,ACCT001440,CUST001440,2024-10,Residential,PLACER,Missing Read Investigation,Low,In Progress,2024-11-03,
SR00001620,EXC00002264,BILL00026001,ACCT002167,CUST002167,2024-09,Residential,BUTTE,Meter Data Investigation,Medium,Closed,2024-10-03,2024-10-29
SR00001621,EXC00001117,BILL00013883,ACCT001157,CUST001157,2024-11,Residential,SOLANO,Account Status Review,Medium,Open,2024-12-03,
SR00001622,EXC00001542,BILL00018458,ACCT001539,CUST001539,2024-02,Residential,KERN,Missing Read Investigation,Medium,In Progress,2024-03-03,
SR00001623,EXC00002255,BILL00025731,ACCT002145,CUST002145,2024-03,Residential,TUOLUMNE,Missing Read Investigation,Low,Closed,2024-04-03,2024-04-21
SR00001624,EXC00004654,BILL00051719,ACCT004310,CUST004310,2024-11,Residential,SAN MATEO,Meter Data Investigation,Medium,Closed,2024-12-03,2024-12-06
SR00001625,EXC00003911,BILL00043872,ACCT003656,CUST003656,2024-12,Residential,KERN,Account Status Review,Critical,Closed,2025-01-03,2025-01-09
SR00001626,EXC00002877,BILL00032555,ACCT002713,CUST002713,2024-11,Residential,ALAMEDA,Meter Data Investigation,Medium,Open,2024-12-03,
SR00001627,EXC00003814,BILL00042666,ACCT003556,CUST003556,2024-06,Residential,FRESNO,Meter Data Investigation,High,Cancelled,2024-07-03,2024-07-14
SR00001628,EXC00002926,BILL00033537,ACCT002795,CUST002795,2024-09,Residential,SOLANO,Missing Read Investigation,Medium,Closed,2024-10-03,2024-10-05
SR00001629,EXC00003151,BILL00035898,ACCT002992,CUST002992,2024-06,Commercial,SANTA CLARA,Missing Read Investigation,Low,Open,2024-07-03,
SR00001630,EXC00000446,BILL00005494,ACCT000458,CUST000458,2024-10,Residential,KERN,Missing Read Investigation,Low,Open,2024-11-03,
SR00001631,EXC00004530,BILL00050063,ACCT004172,CUST004172,2024-11,"Transportation, Communications, & Utilities",BUTTE,Missing Read Investigation,Medium,Open,2024-12-03,
SR00001632,EXC00003035,BILL00034711,ACCT002893,CUST002893,2024-07,Residential,SAN JOAQUIN,Missing Read Investigation,High,Closed,2024-08-03,2024-08-12
SR00001633,EXC00002597,BILL00028917,ACCT002410,CUST002410,2024-09,Residential,SAN LUIS OBISPO,Account Status Review,Critical,Cancelled,2024-10-03,2024-10-31
SR00001634,EXC00001414,BILL00016747,ACCT001396,CUST001396,2024-07,Commercial,ALAMEDA,Missing Read Investigation,Medium,Cancelled,2024-08-03,2024-08-15
SR00001635,EXC00000453,BILL00005551,ACCT000463,CUST000463,2024-07,Residential,CONTRA COSTA,Account Status Review,Medium,Open,2024-08-03,
SR00001636,EXC00004783,BILL00052424,ACCT004369,CUST004369,2024-08,Residential,MERCED,Account Status Review,High,Closed,2024-09-03,2024-09-13
SR00001637,EXC00004024,BILL00044701,ACCT003726,CUST003726,2024-01,Industrial,SOLANO,Account Status Review,Medium,In Progress,2024-02-03,
SR00001638,EXC00004795,BILL00052590,ACCT004383,CUST004383,2024-06,Residential,SAN FRANCISCO,Missing Read Investigation,Critical,Closed,2024-07-03,2024-07-14
SR00001639,EXC00005309,BILL00058659,ACCT004889,CUST004889,2024-03,Residential,SANTA CLARA,Account Status Review,Medium,Cancelled,2024-04-03,2024-04-24
SR00001640,EXC00005122,BILL00056047,ACCT004671,CUST004671,2024-07,Residential,KERN,Missing Read Investigation,Medium,Closed,2024-08-03,2024-08-28
SR00001641,EXC00000015,BILL00000238,ACCT000020,CUST000020,2024-10,Residential,BUTTE,Missing Read Investigation,Low,Closed,2024-11-03,2024-11-06
SR00001642,EXC00003649,BILL00040158,ACCT003347,CUST003347,2024-06,Residential,SAN JOAQUIN,Missing Read Investigation,Medium,Closed,2024-07-03,2024-07-31
SR00001643,EXC00000946,BILL00012065,ACCT001006,CUST001006,2024-05,Residential,KINGS,Account Status Review,Medium,Closed,2024-06-03,2024-06-27
SR00001644,EXC00002464,BILL00027830,ACCT002320,CUST002320,2024-02,Residential,NAPA,Account Status Review,High,Closed,2024-03-03,2024-03-20
SR00001645,EXC00000248,BILL00003541,ACCT000296,CUST000296,2024-01,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-02-03,2024-02-15
SR00001646,EXC00003762,BILL00041525,ACCT003461,CUST003461,2024-05,Residential,KINGS,Account Status Review,High,Open,2024-06-03,
SR00001647,EXC00000361,BILL00004599,ACCT000384,CUST000384,2024-03,Commercial,CONTRA COSTA,Missing Read Investigation,Medium,Closed,2024-04-03,2024-04-06
SR00001648,EXC00002686,BILL00029610,ACCT002468,CUST002468,2024-06,Residential,SANTA BARBARA,Missing Read Investigation,Medium,In Progress,2024-07-03,
SR00001649,EXC00005029,BILL00054922,ACCT004577,CUST004577,2024-10,Residential,FRESNO,Account Status Review,Low,Closed,2024-11-03,2024-11-23
SR00001650,EXC00003663,BILL00040295,ACCT003358,CUST003358,2024-11,Residential,PLACER,Account Status Review,Low,Closed,2024-12-03,2024-12-25
SR00001651,EXC00004223,BILL00046554,ACCT003880,CUST003880,2024-06,Residential,SANTA CLARA,Account Status Review,Medium,Open,2024-07-03,
SR00001652,EXC00002689,BILL00029702,ACCT002476,CUST002476,2024-02,Commercial,KERN,Missing Read Investigation,Low,Closed,2024-03-03,2024-03-12
SR00001653,EXC00003604,BILL00039526,ACCT003294,CUST003294,2024-10,Residential,SANTA CLARA,Missing Read Investigation,Low,Open,2024-11-03,
SR00001654,EXC00004971,BILL00054373,ACCT004532,CUST004532,2024-01,Residential,TUOLUMNE,Account Status Review,High,Closed,2024-02-03,2024-03-01
SR00001655,EXC00004689,BILL00052031,ACCT004336,CUST004336,2024-11,Residential,SANTA CLARA,Account Status Review,High,Open,2024-12-03,
SR00001656,EXC00001593,BILL00019236,ACCT001603,CUST001603,2024-12,Residential,SAN MATEO,Account Status Review,Critical,Closed,2025-01-03,2025-01-19
SR00001657,EXC00003892,BILL00043560,ACCT003630,CUST003630,2024-12,Residential,FRESNO,Account Status Review,Low,Open,2025-01-03,
SR00001658,EXC00004076,BILL00044962,ACCT003747,CUST003747,2024-10,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-11-03,2024-11-22
SR00001659,EXC00001778,BILL00021298,ACCT001775,CUST001775,2024-10,Residential,KERN,Account Status Review,Critical,Open,2024-11-03,
SR00001660,EXC00005276,BILL00057839,ACCT004820,CUST004820,2024-11,Residential,SAN MATEO,Missing Read Investigation,Low,In Progress,2024-12-03,
SR00001661,EXC00004472,BILL00049125,ACCT004094,CUST004094,2024-09,Industrial,FRESNO,Account Status Review,Medium,Closed,2024-10-03,2024-10-18
SR00001662,EXC00000491,BILL00006534,ACCT000545,CUST000545,2024-06,Residential,SANTA CRUZ,Missing Read Investigation,High,In Progress,2024-07-03,
SR00001663,EXC00004005,BILL00044507,ACCT003709,CUST003709,2024-11,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-12-03,2024-12-22
SR00001664,EXC00000863,BILL00010390,ACCT000866,CUST000866,2024-10,Residential,KERN,Account Status Review,Medium,Open,2024-11-03,
SR00001665,EXC00001007,BILL00012649,ACCT001055,CUST001055,2024-01,Streetlighting,SAN JOAQUIN,Account Status Review,High,Closed,2024-02-03,2024-02-12
SR00001666,EXC00004048,BILL00044744,ACCT003729,CUST003729,2024-08,Residential,SAN MATEO,Missing Read Investigation,Low,Closed,2024-09-03,2024-09-08
SR00001667,EXC00001384,BILL00016410,ACCT001368,CUST001368,2024-06,Commercial,SANTA CLARA,Account Status Review,Medium,Open,2024-07-03,
SR00001668,EXC00002385,BILL00027126,ACCT002261,CUST002261,2024-06,Residential,ALAMEDA,Account Status Review,Medium,Closed,2024-07-03,2024-07-30
SR00001669,EXC00004487,BILL00049175,ACCT004098,CUST004098,2024-11,Residential,SANTA CLARA,Account Status Review,Low,Open,2024-12-03,
SR00001670,EXC00002570,BILL00028855,ACCT002405,CUST002405,2024-07,Residential,SAN MATEO,Account Status Review,Medium,Open,2024-08-03,
SR00001671,EXC00001363,BILL00016161,ACCT001347,CUST001347,2024-09,Residential,ALAMEDA,Account Status Review,High,Closed,2024-10-03,2024-10-04
SR00001672,EXC00003740,BILL00041229,ACCT003436,CUST003436,2024-09,Residential,ALAMEDA,Account Status Review,Medium,In Progress,2024-10-03,
SR00001673,EXC00000507,BILL00006618,ACCT000552,CUST000552,2024-06,Commercial,KERN,Meter Data Investigation,Low,Closed,2024-07-03,2024-07-11
SR00001674,EXC00001418,BILL00016884,ACCT001407,CUST001407,2024-12,Commercial,ALAMEDA,Meter Data Investigation,Low,Open,2025-01-03,
SR00001675,EXC00004242,BILL00046782,ACCT003899,CUST003899,2024-06,Residential,GLENN,Account Status Review,Medium,Closed,2024-07-03,2024-07-11
SR00001676,EXC00000026,BILL00000379,ACCT000032,CUST000032,2024-07,Residential,PLACER,Account Status Review,Medium,In Progress,2024-08-03,
SR00001677,EXC00001920,BILL00022816,ACCT001902,CUST001902,2024-04,Residential,SANTA CLARA,Account Status Review,High,Closed,2024-05-03,2024-05-21
SR00001678,EXC00002318,BILL00026564,ACCT002214,CUST002214,2024-08,Agriculture And Water Pumping,KERN,Account Status Review,Low,Closed,2024-09-03,2024-09-08
SR00001679,EXC00001223,BILL00015063,ACCT001256,CUST001256,2024-03,Residential,SAN FRANCISCO,Account Status Review,Medium,Closed,2024-04-03,2024-04-04
SR00001680,EXC00002407,BILL00027380,ACCT002282,CUST002282,2024-08,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-09-03,2024-09-05
SR00001681,EXC00001114,BILL00013880,ACCT001157,CUST001157,2024-08,Residential,SOLANO,Account Status Review,Low,Closed,2024-09-03,2024-09-19
SR00001682,EXC00002510,BILL00028005,ACCT002334,CUST002334,2024-09,Residential,PLACER,Account Status Review,High,Closed,2024-10-03,2024-10-25
SR00001683,EXC00001553,BILL00018575,ACCT001548,CUST001548,2024-11,Residential,KERN,Account Status Review,High,Open,2024-12-03,
SR00001684,EXC00004630,BILL00051195,ACCT004267,CUST004267,2024-03,Residential,ALAMEDA,Account Status Review,Low,Closed,2024-04-03,2024-04-17
SR00001685,EXC00004040,BILL00044717,ACCT003727,CUST003727,2024-05,Residential,KERN,Account Status Review,Low,Closed,2024-06-03,2024-06-07
SR00001686,EXC00002288,BILL00026314,ACCT002193,CUST002193,2024-10,Residential,KERN,Account Status Review,Medium,Closed,2024-11-03,2024-11-21
SR00001687,EXC00005048,BILL00055093,ACCT004592,CUST004592,2024-01,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-02-03,2024-02-10
SR00001688,EXC00004367,BILL00048203,ACCT004017,CUST004017,2024-11,Commercial,SANTA CLARA,Account Status Review,High,Closed,2024-12-03,2024-12-27
SR00001689,EXC00000434,BILL00005414,ACCT000452,CUST000452,2024-02,Residential,ALAMEDA,Account Status Review,Low,Closed,2024-03-03,2024-03-30
SR00001690,EXC00002406,BILL00027379,ACCT002282,CUST002282,2024-07,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,2024-08-03,2024-08-29
SR00001691,EXC00003687,BILL00040686,ACCT003391,CUST003391,2024-06,Residential,SAN LUIS OBISPO,Missing Read Investigation,High,In Progress,2024-07-03,
SR00001692,EXC00003665,BILL00040312,ACCT003360,CUST003360,2024-04,Residential,SANTA CLARA,Meter Data Investigation,Medium,Closed,2024-05-03,2024-05-24
SR00001693,EXC00004871,BILL00053445,ACCT004454,CUST004454,2024-09,Commercial,SANTA CLARA,Account Status Review,Medium,Closed,2024-10-03,2024-10-17
SR00001694,EXC00004354,BILL00048120,ACCT004010,CUST004010,2024-12,Residential,SAN FRANCISCO,Account Status Review,Medium,Open,2025-01-03,
SR00001695,EXC00002269,BILL00026081,ACCT002174,CUST002174,2024-05,Commercial,SOLANO,Account Status Review,Critical,Closed,2024-06-03,2024-06-23
SR00001696,EXC00005039,BILL00055036,ACCT004587,CUST004587,2024-04,Residential,SANTA CLARA,Account Status Review,Medium,In Progress,2024-05-03,
SR00001697,EXC00005337,BILL00059225,ACCT004936,CUST004936,2024-05,Residential,SANTA CLARA,Account Status Review,High,Cancelled,2024-06-03,2024-06-29
SR00001698,EXC00002860,BILL00031866,ACCT002656,CUST002656,2024-06,Residential,MADERA,Missing Read Investigation,High,Open,2024-07-03,
SR00001699,EXC00001875,BILL00022140,ACCT001845,CUST001845,2024-12,Industrial,CALAVERAS,Account Status Review,High,Cancelled,2025-01-03,2025-01-26
SR00001700,EXC00003400,BILL00037423,ACCT003119,CUST003119,2024-07,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-08-03,2024-08-12
SR00001701,EXC00001103,BILL00013799,ACCT001150,CUST001150,2024-11,Commercial,NAPA,Missing Read Investigation,Medium,Open,2024-12-03,
SR00001702,EXC00004510,BILL00049427,ACCT004119,CUST004119,2024-11,Residential,AMADOR,Account Status Review,Critical,Closed,2024-12-03,2024-12-06
SR00001703,EXC00002092,BILL00024180,ACCT002015,CUST002015,2024-12,Residential,KERN,Meter Data Investigation,Medium,Closed,2025-01-03,2025-01-19
SR00001704,EXC00005033,BILL00055007,ACCT004584,CUST004584,2024-11,Residential,SANTA CLARA,Missing Read Investigation,High,Closed,2024-12-03,2024-12-29
SR00001705,EXC00004293,BILL00047433,ACCT003953,CUST003953,2024-09,Agriculture And Water Pumping,CONTRA COSTA,Account Status Review,Medium,In Progress,2024-10-03,
SR00001706,EXC00000157,BILL00002500,ACCT000209,CUST000209,2024-04,Residential,MONTEREY,Meter Data Investigation,High,Open,2024-05-03,
SR00001707,EXC00004439,BILL00048986,ACCT004083,CUST004083,2024-02,Residential,ALAMEDA,Account Status Review,High,Closed,2024-03-03,2024-03-31
SR00001708,EXC00000195,BILL00002943,ACCT000246,CUST000246,2024-03,Industrial,SAN FRANCISCO,Account Status Review,Low,Open,2024-04-03,
SR00001709,EXC00000616,BILL00007722,ACCT000644,CUST000644,2024-06,Residential,SAN MATEO,Account Status Review,Low,Closed,2024-07-03,2024-07-11
SR00001710,EXC00000644,BILL00008066,ACCT000673,CUST000673,2024-02,Residential,SANTA BARBARA,Missing Read Investigation,Medium,Closed,2024-03-03,2024-03-28
SR00001711,EXC00002229,BILL00025525,ACCT002128,CUST002128,2024-01,Residential,ALAMEDA,Account Status Review,High,Closed,2024-02-03,2024-02-09
SR00001712,EXC00002125,BILL00024571,ACCT002048,CUST002048,2024-07,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-08-03,2024-08-06
SR00001713,EXC00001069,BILL00013328,ACCT001111,CUST001111,2024-08,Commercial,HUMBOLDT,Meter Data Investigation,High,Closed,2024-09-03,2024-09-08
SR00001714,EXC00001955,BILL00023015,ACCT001918,CUST001918,2024-11,Residential,CALAVERAS,Account Status Review,Medium,Cancelled,2024-12-03,2024-12-28
SR00001715,EXC00005131,BILL00056257,ACCT004689,CUST004689,2024-01,Residential,KERN,Account Status Review,Medium,Closed,2024-02-03,2024-02-12
SR00001716,EXC00003837,BILL00042939,ACCT003579,CUST003579,2024-03,Residential,SAN MATEO,Account Status Review,Medium,Closed,2024-04-03,2024-04-16
SR00001717,EXC00003076,BILL00034955,ACCT002913,CUST002913,2024-11,Residential,PLACER,Account Status Review,High,Closed,2024-12-03,2024-12-20
