meter_id,account_id,meter_type,install_date,meter_status
MTR002722,ACCT002722,Legacy Meter,2022-11-17,Active
MTR002723,ACCT002723,Smart Meter,2016-05-12,Active
MTR002724,ACCT002724,Smart Meter,2017-03-01,Active
MTR002725,ACCT002725,Legacy Meter,2014-12-23,Active
MTR002726,ACCT002726,Smart Meter,2018-07-30,Active
MTR002727,ACCT002727,Smart Meter,2022-07-11,Active
MTR002728,ACCT002728,Smart Meter,2017-08-21,Active
MTR002729,ACCT002729,Smart Meter,2016-10-26,Active
MTR002730,ACCT002730,Smart Meter,2020-07-04,Active
MTR002731,ACCT002731,Smart Meter,2022-11-16,Active
MTR002732,ACCT002732,Smart Meter,2019-06-15,Active
MTR002733,ACCT002733,Smart Meter,2024-08-07,Active
MTR002734,ACCT002734,Smart Meter,2022-02-06,Active
MTR002735,ACCT002735,Smart Meter,2020-07-13,Active
MTR002736,ACCT002736,Smart Meter,2024-05-26,Active
MTR002737,ACCT002737,Smart Meter,2022-08-07,Active
MTR002738,ACCT002738,Smart Meter,2016-05-31,Active
MTR002739,ACCT002739,Smart Meter,2015-06-23,Active
MTR002740,ACCT002740,Smart Meter,2016-01-07,Active
MTR002741,ACCT002741,Smart Meter,2019-02-01,Active
MTR002742,ACCT002742,Smart Meter,2018-03-11,Active
MTR002743,ACCT002743,Smart Meter,2018-11-05,Active
MTR002744,ACCT002744,Smart Meter,2023-09-28,Active
MTR002745,ACCT002745,Smart Meter,2015-03-19,Active
MTR002746,ACCT002746,Smart Meter,2016-07-12,Active
MTR002747,ACCT002747,Smart Meter,2022-02-15,Active
MTR002748,ACCT002748,Smart Meter,2019-09-30,Active
MTR002749,ACCT002749,Smart Meter,2020-01-06,Active
MTR002750,ACCT002750,Smart Meter,2019-05-05,Active
MTR002751,ACCT002751,Smart Meter,2018-05-30,Active
MTR002752,ACCT002752,Smart Meter,2019-01-16,Active
MTR002753,ACCT002753,Smart Meter,2022-08-30,Active
MTR002754,ACCT002754,Smart Meter,2015-01-03,Active
MTR002755,ACCT002755,Smart Meter,2024-12-21,Active
MTR002756,ACCT002756,Legacy Meter,2015-08-03,Active
MTR002757,ACCT002757,Smart Meter,2018-11-06,Active
MTR002758,ACCT002758,Smart Meter,2024-10-20,Active
MTR002759,ACCT002759,Smart Meter,2015-10-18,Active
MTR002760,ACCT002760,Smart Meter,2019-10-25,Active
MTR002761,ACCT002761,Smart Meter,2022-08-24,Active
MTR002762,ACCT002762,Legacy Meter,2014-08-15,Active
MTR002763,ACCT002763,Smart Meter,2023-05-28,Active
MTR002764,ACCT002764,Smart Meter,2016-08-16,Active
MTR002765,ACCT002765,Smart Meter,2023-12-19,Active
MTR002766,ACCT002766,Smart Meter,2015-08-15,Active
MTR002767,ACCT002767,Smart Meter,2014-01-24,Active
MTR002768,ACCT002768,Smart Meter,2018-10-29,Active
MTR002769,ACCT002769,Smart Meter,2019-09-07,Active
MTR002770,ACCT002770,Smart Meter,2019-12-09,Active
MTR002771,ACCT002771,Smart Meter,2018-02-22,Active
MTR002772,ACCT002772,Smart Meter,2024-01-25,Active
MTR002773,ACCT002773,Smart Meter,2016-05-02,Active
MTR002774,ACCT002774,Smart Meter,2021-04-25,Active
MTR002775,ACCT002775,Smart Meter,2022-01-16,Active
MTR002776,ACCT002776,Smart Meter,2017-09-30,Active
MTR002777,ACCT002777,Smart Meter,2019-07-16,Active
MTR002778,ACCT002778,Smart Meter,2019-09-10,Active
MTR002779,ACCT002779,Smart Meter,2018-08-06,Active
MTR002780,ACCT002780,Smart Meter,2024-10-25,Active
MTR002781,ACCT002781,Smart Meter,2024-08-17,Active
MTR002782,ACCT002782,Smart Meter,2023-01-12,Active
MTR002783,ACCT002783,Legacy Meter,2021-12-27,Active
MTR002784,ACCT002784,Smart Meter,2023-02-04,Active
MTR002785,ACCT002785,Smart Meter,2014-02-19,Active
MTR002786,ACCT002786,Smart Meter,2021-08-05,Active
MTR002787,ACCT002787,Smart Meter,2019-03-31,Active
MTR002788,ACCT002788,Smart Meter,2020-09-02,Inactive
MTR002789,ACCT002789,Smart Meter,2022-03-11,Active
MTR002790,ACCT002790,Smart Meter,2018-12-10,Active
MTR002791,ACCT002791,Smart Meter,2023-03-14,Active
MTR002792,ACCT002792,Smart Meter,2018-09-27,Active
MTR002793,ACCT002793,Smart Meter,2018-11-25,Active
MTR002794,ACCT002794,Smart Meter,2024-01-11,Inactive
MTR002795,ACCT002795,Smart Meter,2016-10-11,Active
MTR002796,ACCT002796,Smart Meter,2020-11-27,Removed
MTR002797,ACCT002797,Smart Meter,2021-09-04,Active
MTR002798,ACCT002798,Smart Meter,2021-04-04,Active
MTR002799,ACCT002799,Smart Meter,2022-02-21,Active
MTR002800,ACCT002800,Smart Meter,2016-10-26,Active
MTR002801,ACCT002801,Smart Meter,2021-10-11,Active
MTR002802,ACCT002802,Smart Meter,2015-02-16,Active
MTR002803,ACCT002803,Smart Meter,2019-06-05,Active
MTR002804,ACCT002804,Smart Meter,2015-10-24,Active
MTR002805,ACCT002805,Smart Meter,2017-09-09,Active
MTR002806,ACCT002806,Legacy Meter,2023-07-03,Active
MTR002807,ACCT002807,Smart Meter,2017-07-29,Active
MTR002808,ACCT002808,Smart Meter,2014-07-10,Active
MTR002809,ACCT002809,Smart Meter,2021-10-04,Active
MTR002810,ACCT002810,Smart Meter,2015-08-08,Active
MTR002811,ACCT002811,Smart Meter,2016-08-16,Active
MTR002812,ACCT002812,Smart Meter,2019-01-28,Active
MTR002813,ACCT002813,Smart Meter,2015-05-15,Active
MTR002814,ACCT002814,Smart Meter,2015-08-03,Active
MTR002815,ACCT002815,Legacy Meter,2016-03-26,Active
MTR002816,ACCT002816,Smart Meter,2023-08-07,Active
MTR002817,ACCT002817,Smart Meter,2022-08-01,Active
MTR002818,ACCT002818,Smart Meter,2018-01-16,Removed
MTR002819,ACCT002819,Smart Meter,2018-02-25,Active
MTR002820,ACCT002820,Smart Meter,2018-07-28,Active
MTR002821,ACCT002821,Smart Meter,2023-08-15,Active
MTR002822,ACCT002822,Smart Meter,2019-07-31,Active
MTR002823,ACCT002823,Smart Meter,2017-08-23,Active
MTR002824,ACCT002824,Smart Meter,2016-02-19,Active
MTR002825,ACCT002825,Smart Meter,2024-06-03,Active
MTR002826,ACCT002826,Smart Meter,2022-03-10,Active
MTR002827,ACCT002827,Smart Meter,2017-02-23,Active
MTR002828,ACCT002828,Legacy Meter,2020-05-01,Active
MTR002829,ACCT002829,Smart Meter,2014-01-07,Active
MTR002830,ACCT002830,Smart Meter,2017-12-07,Active
MTR002831,ACCT002831,Smart Meter,2022-12-22,Active
MTR002832,ACCT002832,Smart Meter,2022-11-25,Active
MTR002833,ACCT002833,Smart Meter,2023-09-10,Active
MTR002834,ACCT002834,Smart Meter,2023-10-08,Active
MTR002835,ACCT002835,Smart Meter,2015-11-26,Active
MTR002836,ACCT002836,Smart Meter,2016-09-18,Active
MTR002837,ACCT002837,Smart Meter,2018-01-06,Active
MTR002838,ACCT002838,Smart Meter,2019-05-30,Active
MTR002839,ACCT002839,Smart Meter,2022-02-13,Active
MTR002840,ACCT002840,Smart Meter,2023-01-13,Active
MTR002841,ACCT002841,Smart Meter,2016-01-18,Active
MTR002842,ACCT002842,Smart Meter,2014-05-26,Active
MTR002843,ACCT002843,Smart Meter,2023-12-21,Active
MTR002844,ACCT002844,Smart Meter,2023-03-22,Active
MTR002845,ACCT002845,Smart Meter,2020-04-07,Active
MTR002846,ACCT002846,Smart Meter,2016-05-06,Active
MTR002847,ACCT002847,Smart Meter,2014-10-14,Inactive
MTR002848,ACCT002848,Smart Meter,2016-08-09,Active
MTR002849,ACCT002849,Smart Meter,2024-04-04,Active
MTR002850,ACCT002850,Smart Meter,2014-01-26,Active
MTR002851,ACCT002851,Smart Meter,2015-03-28,Active
MTR002852,ACCT002852,Smart Meter,2019-11-24,Active
MTR002853,ACCT002853,Smart Meter,2014-08-28,Active
MTR002854,ACCT002854,Smart Meter,2024-09-28,Active
MTR002855,ACCT002855,Smart Meter,2023-07-22,Active
MTR002856,ACCT002856,Smart Meter,2014-11-28,Active
MTR002857,ACCT002857,Smart Meter,2022-02-07,Active
MTR002858,ACCT002858,Smart Meter,2019-03-30,Active
MTR002859,ACCT002859,Smart Meter,2016-12-01,Active
MTR002860,ACCT002860,Smart Meter,2015-10-07,Active
MTR002861,ACCT002861,Smart Meter,2019-01-27,Active
MTR002862,ACCT002862,Smart Meter,2023-12-07,Removed
MTR002863,ACCT002863,Legacy Meter,2014-02-04,Active
MTR002864,ACCT002864,Smart Meter,2022-01-02,Active
MTR002865,ACCT002865,Smart Meter,2023-05-12,Active
MTR002866,ACCT002866,Smart Meter,2020-08-28,Active
MTR002867,ACCT002867,Smart Meter,2023-10-25,Active
MTR002868,ACCT002868,Smart Meter,2024-06-06,Active
MTR002869,ACCT002869,Legacy Meter,2016-03-21,Active
MTR002870,ACCT002870,Smart Meter,2017-08-04,Active
MTR002871,ACCT002871,Smart Meter,2021-08-27,Active
MTR002872,ACCT002872,Smart Meter,2019-03-10,Active
MTR002873,ACCT002873,Smart Meter,2022-03-26,Active
MTR002874,ACCT002874,Smart Meter,2016-11-22,Active
MTR002875,ACCT002875,Smart Meter,2019-11-13,Inactive
MTR002876,ACCT002876,Smart Meter,2022-05-26,Active
MTR002877,ACCT002877,Smart Meter,2014-07-24,Active
MTR002878,ACCT002878,Smart Meter,2024-02-10,Active
MTR002879,ACCT002879,Smart Meter,2021-11-21,Active
MTR002880,ACCT002880,Smart Meter,2019-09-09,Active
MTR002881,ACCT002881,Smart Meter,2020-05-02,Active
MTR002882,ACCT002882,Smart Meter,2019-09-02,Active
MTR002883,ACCT002883,Smart Meter,2021-04-10,Active
MTR002884,ACCT002884,Smart Meter,2014-02-08,Active
MTR002885,ACCT002885,Smart Meter,2014-06-22,Active
MTR002886,ACCT002886,Smart Meter,2016-01-30,Active
MTR002887,ACCT002887,Legacy Meter,2019-03-30,Active
MTR002888,ACCT002888,Smart Meter,2023-07-17,Active
MTR002889,ACCT002889,Smart Meter,2015-02-18,Inactive
MTR002890,ACCT002890,Smart Meter,2024-04-03,Active
MTR002891,ACCT002891,Smart Meter,2015-11-23,Active
MTR002892,ACCT002892,Smart Meter,2021-04-16,Active
MTR002893,ACCT002893,Smart Meter,2020-03-06,Active
MTR002894,ACCT002894,Smart Meter,2014-01-22,Removed
MTR002895,ACCT002895,Smart Meter,2019-08-15,Active
MTR002896,ACCT002896,Legacy Meter,2021-05-22,Active
MTR002897,ACCT002897,Smart Meter,2014-08-02,Active
MTR002898,ACCT002898,Smart Meter,2018-08-23,Active
MTR002899,ACCT002899,Smart Meter,2016-07-08,Active
MTR002900,ACCT002900,Smart Meter,2016-06-25,Active
MTR002901,ACCT002901,Smart Meter,2022-10-16,Active
MTR002902,ACCT002902,Smart Meter,2024-03-17,Active
MTR002903,ACCT002903,Smart Meter,2021-06-12,Active
MTR002904,ACCT002904,Smart Meter,2024-01-15,Active
MTR002905,ACCT002905,Smart Meter,2021-06-07,Active
MTR002906,ACCT002906,Smart Meter,2016-03-10,Active
MTR002907,ACCT002907,Smart Meter,2020-06-22,Active
MTR002908,ACCT002908,Smart Meter,2016-03-03,Active
MTR002909,ACCT002909,Smart Meter,2015-07-30,Active
MTR002910,ACCT002910,Legacy Meter,2018-09-24,Active
MTR002911,ACCT002911,Smart Meter,2022-11-02,Active
MTR002912,ACCT002912,Smart Meter,2017-12-18,Inactive
MTR002913,ACCT002913,Smart Meter,2023-10-12,Inactive
MTR002914,ACCT002914,Smart Meter,2014-04-01,Active
MTR002915,ACCT002915,Smart Meter,2024-03-14,Active
MTR002916,ACCT002916,Smart Meter,2016-12-01,Active
MTR002917,ACCT002917,Legacy Meter,2016-01-31,Active
MTR002918,ACCT002918,Smart Meter,2023-03-21,Active
MTR002919,ACCT002919,Smart Meter,2016-02-09,Active
MTR002920,ACCT002920,Smart Meter,2017-09-22,Active
MTR002921,ACCT002921,Smart Meter,2019-08-11,Active
MTR002922,ACCT002922,Smart Meter,2019-11-27,Active
MTR002923,ACCT002923,Smart Meter,2022-02-23,Active
MTR002924,ACCT002924,Legacy Meter,2019-06-26,Active
MTR002925,ACCT002925,Smart Meter,2022-10-02,Active
MTR002926,ACCT002926,Smart Meter,2016-12-23,Active
MTR002927,ACCT002927,Smart Meter,2014-07-25,Active
MTR002928,ACCT002928,Smart Meter,2023-07-19,Active
MTR002929,ACCT002929,Smart Meter,2021-12-07,Active
MTR002930,ACCT002930,Smart Meter,2023-01-29,Active
MTR002931,ACCT002931,Smart Meter,2021-03-22,Active
MTR002932,ACCT002932,Smart Meter,2015-09-15,Active
MTR002933,ACCT002933,Smart Meter,2018-08-05,Active
MTR002934,ACCT002934,Smart Meter,2023-01-01,Active
MTR002935,ACCT002935,Smart Meter,2022-04-01,Active
MTR002936,ACCT002936,Legacy Meter,2018-04-01,Active
MTR002937,ACCT002937,Smart Meter,2022-04-01,Active
MTR002938,ACCT002938,Smart Meter,2023-12-17,Active
MTR002939,ACCT002939,Smart Meter,2021-05-24,Active
MTR002940,ACCT002940,Smart Meter,2023-06-14,Active
MTR002941,ACCT002941,Smart Meter,2019-02-15,Active
MTR002942,ACCT002942,Smart Meter,2014-03-20,Active
MTR002943,ACCT002943,Smart Meter,2020-09-28,Active
MTR002944,ACCT002944,Smart Meter,2018-01-16,Active
MTR002945,ACCT002945,Smart Meter,2017-03-18,Active
MTR002946,ACCT002946,Smart Meter,2015-10-01,Active
MTR002947,ACCT002947,Smart Meter,2018-08-21,Active
MTR002948,ACCT002948,Smart Meter,2021-10-09,Active
MTR002949,ACCT002949,Smart Meter,2016-11-27,Active
MTR002950,ACCT002950,Smart Meter,2022-11-03,Active
MTR002951,ACCT002951,Smart Meter,2020-07-08,Active
MTR002952,ACCT002952,Smart Meter,2020-05-24,Active
MTR002953,ACCT002953,Smart Meter,2022-09-19,Active
MTR002954,ACCT002954,Smart Meter,2018-09-22,Active
MTR002955,ACCT002955,Smart Meter,2018-06-30,Active
MTR002956,ACCT002956,Smart Meter,2017-01-19,Active
MTR002957,ACCT002957,Smart Meter,2019-03-05,Inactive
MTR002958,ACCT002958,Smart Meter,2024-08-20,Active
MTR002959,ACCT002959,Smart Meter,2022-07-18,Active
MTR002960,ACCT002960,Smart Meter,2014-06-10,Inactive
MTR002961,ACCT002961,Smart Meter,2023-10-28,Active
MTR002962,ACCT002962,Smart Meter,2017-11-26,Active
MTR002963,ACCT002963,Smart Meter,2018-09-30,Active
MTR002964,ACCT002964,Smart Meter,2014-11-16,Active
MTR002965,ACCT002965,Smart Meter,2022-02-19,Active
MTR002966,ACCT002966,Smart Meter,2020-08-08,Active
MTR002967,ACCT002967,Smart Meter,2024-11-04,Active
MTR002968,ACCT002968,Smart Meter,2023-08-15,Active
MTR002969,ACCT002969,Legacy Meter,2020-11-27,Active
MTR002970,ACCT002970,Smart Meter,2022-05-29,Active
MTR002971,ACCT002971,Smart Meter,2016-02-05,Active
MTR002972,ACCT002972,Smart Meter,2015-08-25,Active
MTR002973,ACCT002973,Smart Meter,2020-06-17,Active
MTR002974,ACCT002974,Smart Meter,2018-04-05,Active
MTR002975,ACCT002975,Smart Meter,2015-08-12,Inactive
MTR002976,ACCT002976,Smart Meter,2017-05-28,Active
MTR002977,ACCT002977,Legacy Meter,2018-08-25,Active
MTR002978,ACCT002978,Smart Meter,2018-03-01,Active
MTR002979,ACCT002979,Smart Meter,2020-07-18,Active
MTR002980,ACCT002980,Smart Meter,2016-06-24,Active
MTR002981,ACCT002981,Smart Meter,2018-07-09,Active
MTR002982,ACCT002982,Smart Meter,2017-01-22,Active
MTR002983,ACCT002983,Smart Meter,2024-12-03,Active
MTR002984,ACCT002984,Smart Meter,2022-10-10,Active
MTR002985,ACCT002985,Smart Meter,2018-03-05,Active
MTR002986,ACCT002986,Smart Meter,2014-06-21,Active
MTR002987,ACCT002987,Smart Meter,2015-09-18,Removed
MTR002988,ACCT002988,Smart Meter,2019-08-08,Active
MTR002989,ACCT002989,Smart Meter,2022-06-08,Active
MTR002990,ACCT002990,Smart Meter,2024-08-18,Active
MTR002991,ACCT002991,Smart Meter,2024-07-10,Active
MTR002992,ACCT002992,Smart Meter,2015-11-13,Active
MTR002993,ACCT002993,Smart Meter,2017-09-06,Active
MTR002994,ACCT002994,Smart Meter,2022-09-05,Active
MTR002995,ACCT002995,Smart Meter,2022-11-15,Active
MTR002996,ACCT002996,Smart Meter,2019-06-07,Removed
MTR002997,ACCT002997,Smart Meter,2014-11-07,Active
MTR002998,ACCT002998,Smart Meter,2024-05-29,Active
MTR002999,ACCT002999,Smart Meter,2022-02-09,Active
MTR003000,ACCT003000,Smart Meter,2019-04-20,Active
MTR003001,ACCT003001,Smart Meter,2023-05-08,Removed
MTR003002,ACCT003002,Smart Meter,2020-10-13,Active
MTR003003,ACCT003003,Smart Meter,2024-12-17,Inactive
MTR003004,ACCT003004,Smart Meter,2021-12-15,Active
MTR003005,ACCT003005,Smart Meter,2019-06-09,Active
MTR003006,ACCT003006,Smart Meter,2023-12-07,Active
MTR003007,ACCT003007,Smart Meter,2018-03-04,Removed
MTR003008,ACCT003008,Smart Meter,2024-07-11,Inactive
MTR003009,ACCT003009,Smart Meter,2014-10-12,Active
MTR003010,ACCT003010,Smart Meter,2024-02-27,Active
MTR003011,ACCT003011,Smart Meter,2017-07-07,Active
MTR003012,ACCT003012,Smart Meter,2020-12-17,Active
MTR003013,ACCT003013,Smart Meter,2014-12-21,Active
MTR003014,ACCT003014,Smart Meter,2020-03-11,Active
MTR003015,ACCT003015,Smart Meter,2021-11-04,Inactive
MTR003016,ACCT003016,Smart Meter,2014-07-19,Active
MTR003017,ACCT003017,Smart Meter,2023-01-21,Active
MTR003018,ACCT003018,Smart Meter,2021-12-10,Active
MTR003019,ACCT003019,Smart Meter,2019-12-24,Active
MTR003020,ACCT003020,Smart Meter,2019-03-29,Inactive
MTR003021,ACCT003021,Smart Meter,2016-08-05,Active
MTR003022,ACCT003022,Smart Meter,2021-04-29,Active
MTR003023,ACCT003023,Smart Meter,2016-07-05,Inactive
MTR003024,ACCT003024,Smart Meter,2024-03-27,Active
MTR003025,ACCT003025,Smart Meter,2023-07-26,Active
MTR003026,ACCT003026,Smart Meter,2024-11-16,Active
MTR003027,ACCT003027,Smart Meter,2017-09-26,Active
MTR003028,ACCT003028,Smart Meter,2019-01-27,Active
MTR003029,ACCT003029,Smart Meter,2024-11-19,Active
MTR003030,ACCT003030,Smart Meter,2014-12-08,Active
MTR003031,ACCT003031,Smart Meter,2023-11-11,Active
MTR003032,ACCT003032,Smart Meter,2015-01-23,Active
MTR003033,ACCT003033,Smart Meter,2014-01-04,Active
MTR003034,ACCT003034,Smart Meter,2015-11-08,Active
MTR003035,ACCT003035,Smart Meter,2018-07-21,Active
MTR003036,ACCT003036,Smart Meter,2020-09-12,Active
MTR003037,ACCT003037,Smart Meter,2023-07-26,Active
MTR003038,ACCT003038,Smart Meter,2020-09-24,Active
MTR003039,ACCT003039,Smart Meter,2014-08-01,Active
MTR003040,ACCT003040,Smart Meter,2015-07-14,Active
MTR003041,ACCT003041,Smart Meter,2015-07-12,Active
MTR003042,ACCT003042,Smart Meter,2021-02-18,Active
MTR003043,ACCT003043,Smart Meter,2022-07-17,Inactive
MTR003044,ACCT003044,Smart Meter,2022-12-03,Active
MTR003045,ACCT003045,Smart Meter,2020-12-24,Active
MTR003046,ACCT003046,Smart Meter,2024-02-21,Active
MTR003047,ACCT003047,Smart Meter,2021-05-15,Active
MTR003048,ACCT003048,Smart Meter,2019-06-18,Active
MTR003049,ACCT003049,Smart Meter,2021-01-22,Inactive
MTR003050,ACCT003050,Smart Meter,2016-08-10,Active
MTR003051,ACCT003051,Smart Meter,2021-10-05,Active
MTR003052,ACCT003052,Smart Meter,2015-04-20,Active
MTR003053,ACCT003053,Legacy Meter,2018-11-03,Removed
MTR003054,ACCT003054,Smart Meter,2014-02-11,Active
MTR003055,ACCT003055,Smart Meter,2021-04-05,Active
MTR003056,ACCT003056,Smart Meter,2023-02-15,Active
MTR003057,ACCT003057,Smart Meter,2019-09-27,Active
MTR003058,ACCT003058,Legacy Meter,2024-12-06,Active
MTR003059,ACCT003059,Smart Meter,2019-06-10,Active
MTR003060,ACCT003060,Legacy Meter,2024-08-01,Active
MTR003061,ACCT003061,Smart Meter,2024-01-06,Active
MTR003062,ACCT003062,Legacy Meter,2015-12-29,Active
MTR003063,ACCT003063,Smart Meter,2023-08-19,Active
MTR003064,ACCT003064,Smart Meter,2020-03-18,Inactive
MTR003065,ACCT003065,Legacy Meter,2018-07-03,Active
MTR003066,ACCT003066,Smart Meter,2024-03-07,Active
MTR003067,ACCT003067,Smart Meter,2016-07-28,Active
MTR003068,ACCT003068,Smart Meter,2014-12-09,Active
MTR003069,ACCT003069,Smart Meter,2023-01-23,Active
MTR003070,ACCT003070,Smart Meter,2020-01-12,Active
MTR003071,ACCT003071,Smart Meter,2022-03-05,Active
MTR003072,ACCT003072,Smart Meter,2016-04-20,Active
MTR003073,ACCT003073,Smart Meter,2019-07-21,Active
MTR003074,ACCT003074,Smart Meter,2022-07-25,Active
MTR003075,ACCT003075,Smart Meter,2020-08-31,Inactive
MTR003076,ACCT003076,Smart Meter,2016-06-12,Active
MTR003077,ACCT003077,Smart Meter,2019-04-17,Active
MTR003078,ACCT003078,Smart Meter,2024-05-09,Active
MTR003079,ACCT003079,Smart Meter,2017-08-31,Active
MTR003080,ACCT003080,Smart Meter,2014-02-07,Inactive
MTR003081,ACCT003081,Smart Meter,2017-09-26,Active
MTR003082,ACCT003082,Smart Meter,2016-04-30,Active
MTR003083,ACCT003083,Smart Meter,2021-08-08,Active
MTR003084,ACCT003084,Smart Meter,2014-08-19,Active
MTR003085,ACCT003085,Smart Meter,2020-11-04,Active
MTR003086,ACCT003086,Smart Meter,2017-09-27,Active
MTR003087,ACCT003087,Smart Meter,2023-08-26,Active
MTR003088,ACCT003088,Smart Meter,2020-04-23,Inactive
MTR003089,ACCT003089,Legacy Meter,2020-10-17,Active
MTR003090,ACCT003090,Smart Meter,2014-07-28,Active
MTR003091,ACCT003091,Smart Meter,2017-05-09,Active
MTR003092,ACCT003092,Smart Meter,2019-12-25,Active
MTR003093,ACCT003093,Smart Meter,2024-02-29,Active
MTR003094,ACCT003094,Smart Meter,2021-02-25,Active
MTR003095,ACCT003095,Smart Meter,2021-12-13,Active
MTR003096,ACCT003096,Smart Meter,2023-06-28,Inactive
MTR003097,ACCT003097,Smart Meter,2024-01-16,Active
MTR003098,ACCT003098,Smart Meter,2021-07-31,Active
MTR003099,ACCT003099,Smart Meter,2021-12-02,Active
MTR003100,ACCT003100,Smart Meter,2024-08-04,Active
MTR003101,ACCT003101,Smart Meter,2019-09-15,Active
MTR003102,ACCT003102,Smart Meter,2017-05-23,Active
MTR003103,ACCT003103,Smart Meter,2019-09-06,Active
MTR003104,ACCT003104,Legacy Meter,2024-03-18,Active
MTR003105,ACCT003105,Smart Meter,2019-08-28,Active
MTR003106,ACCT003106,Smart Meter,2015-09-22,Active
MTR003107,ACCT003107,Smart Meter,2022-10-14,Active
MTR003108,ACCT003108,Smart Meter,2015-08-02,Active
MTR003109,ACCT003109,Smart Meter,2016-06-21,Removed
MTR003110,ACCT003110,Smart Meter,2019-01-24,Active
MTR003111,ACCT003111,Smart Meter,2022-04-11,Active
MTR003112,ACCT003112,Smart Meter,2016-11-19,Active
MTR003113,ACCT003113,Smart Meter,2022-08-11,Active
MTR003114,ACCT003114,Smart Meter,2014-05-03,Active
MTR003115,ACCT003115,Smart Meter,2016-08-14,Active
MTR003116,ACCT003116,Smart Meter,2016-09-27,Active
MTR003117,ACCT003117,Smart Meter,2016-09-13,Active
MTR003118,ACCT003118,Smart Meter,2017-06-05,Active
MTR003119,ACCT003119,Smart Meter,2014-12-04,Inactive
MTR003120,ACCT003120,Smart Meter,2016-09-17,Active
MTR003121,ACCT003121,Smart Meter,2020-05-09,Active
MTR003122,ACCT003122,Legacy Meter,2024-06-26,Active
MTR003123,ACCT003123,Smart Meter,2017-12-31,Active
MTR003124,ACCT003124,Smart Meter,2016-06-20,Active
MTR003125,ACCT003125,Smart Meter,2019-09-18,Active
MTR003126,ACCT003126,Smart Meter,2024-12-06,Active
MTR003127,ACCT003127,Smart Meter,2021-06-22,Active
MTR003128,ACCT003128,Smart Meter,2015-03-02,Active
MTR003129,ACCT003129,Smart Meter,2020-06-20,Active
MTR003130,ACCT003130,Smart Meter,2015-09-06,Active
MTR003131,ACCT003131,Smart Meter,2024-08-13,Active
MTR003132,ACCT003132,Smart Meter,2023-10-21,Active
MTR003133,ACCT003133,Legacy Meter,2024-12-12,Active
MTR003134,ACCT003134,Smart Meter,2021-09-03,Active
MTR003135,ACCT003135,Smart Meter,2020-01-14,Active
MTR003136,ACCT003136,Smart Meter,2016-05-21,Inactive
MTR003137,ACCT003137,Smart Meter,2021-09-25,Active
MTR003138,ACCT003138,Smart Meter,2020-04-23,Active
