account_id,customer_id,premise_id,service_type,customer_segment,county,account_status,rate_plan_id
ACCT003020,CUST003020,PREM003020,Electric,Residential,SONOMA,Inactive,R-RES-TOU
ACCT003021,CUST003021,PREM003021,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003022,CUST003022,PREM003022,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003023,CUST003023,PREM003023,Electric,Residential,SAN JOAQUIN,Inactive,R-RES-TOU
ACCT003024,CUST003024,PREM003024,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003025,CUST003025,PREM003025,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003026,CUST003026,PREM003026,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003027,CUST003027,PREM003027,Electric,Industrial,SAN JOAQUIN,Active,R-IND-GEN
ACCT003028,CUST003028,PREM003028,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003029,CUST003029,PREM003029,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003030,CUST003030,PREM003030,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003031,CUST003031,PREM003031,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003032,CUST003032,PREM003032,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT003033,CUST003033,PREM003033,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003034,CUST003034,PREM003034,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003035,CUST003035,PREM003035,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT003036,CUST003036,PREM003036,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003037,CUST003037,PREM003037,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003038,CUST003038,PREM003038,Electric,"Transportation, Communications, & Utilities",BUTTE,Active,R-TCU-GEN
ACCT003039,CUST003039,PREM003039,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003040,CUST003040,PREM003040,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT003041,CUST003041,PREM003041,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT003042,CUST003042,PREM003042,Electric,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP
ACCT003043,CUST003043,PREM003043,Electric,Residential,CONTRA COSTA,Inactive,R-RES-TOU
ACCT003044,CUST003044,PREM003044,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003045,CUST003045,PREM003045,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003046,CUST003046,PREM003046,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003047,CUST003047,PREM003047,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003048,CUST003048,PREM003048,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003049,CUST003049,PREM003049,Electric,Residential,MONTEREY,Pending Close,R-RES-TOU
ACCT003050,CUST003050,PREM003050,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003051,CUST003051,PREM003051,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003052,CUST003052,PREM003052,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003053,CUST003053,PREM003053,Electric,Residential,KINGS,Pending Close,R-RES-TOU
ACCT003054,CUST003054,PREM003054,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003055,CUST003055,PREM003055,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003056,CUST003056,PREM003056,Electric,Agriculture And Water Pumping,KERN,Active,R-AGR-PUMP
ACCT003057,CUST003057,PREM003057,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003058,CUST003058,PREM003058,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003059,CUST003059,PREM003059,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003060,CUST003060,PREM003060,Electric,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP
ACCT003061,CUST003061,PREM003061,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT003062,CUST003062,PREM003062,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003063,CUST003063,PREM003063,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT003064,CUST003064,PREM003064,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT003065,CUST003065,PREM003065,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT003066,CUST003066,PREM003066,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003067,CUST003067,PREM003067,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003068,CUST003068,PREM003068,Electric,Agriculture And Water Pumping,SAN MATEO,Active,R-AGR-PUMP
ACCT003069,CUST003069,PREM003069,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003070,CUST003070,PREM003070,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003071,CUST003071,PREM003071,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003072,CUST003072,PREM003072,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003073,CUST003073,PREM003073,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT003074,CUST003074,PREM003074,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003075,CUST003075,PREM003075,Electric,Residential,SAN JOAQUIN,Inactive,R-RES-TOU
ACCT003076,CUST003076,PREM003076,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT003077,CUST003077,PREM003077,Electric,Industrial,EL DORADO,Active,R-IND-GEN
ACCT003078,CUST003078,PREM003078,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003079,CUST003079,PREM003079,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003080,CUST003080,PREM003080,Electric,Industrial,KERN,Inactive,R-IND-GEN
ACCT003081,CUST003081,PREM003081,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003082,CUST003082,PREM003082,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT003083,CUST003083,PREM003083,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003084,CUST003084,PREM003084,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003085,CUST003085,PREM003085,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003086,CUST003086,PREM003086,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003087,CUST003087,PREM003087,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT003088,CUST003088,PREM003088,Electric,Residential,SOLANO,Inactive,R-RES-TOU
ACCT003089,CUST003089,PREM003089,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003090,CUST003090,PREM003090,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT003091,CUST003091,PREM003091,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT003092,CUST003092,PREM003092,Electric,Agriculture And Water Pumping,KERN,Active,R-AGR-PUMP
ACCT003093,CUST003093,PREM003093,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT003094,CUST003094,PREM003094,Electric,Commercial,HUMBOLDT,Active,R-COM-GEN
ACCT003095,CUST003095,PREM003095,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003096,CUST003096,PREM003096,Electric,Residential,SONOMA,Pending Close,R-RES-TOU
ACCT003097,CUST003097,PREM003097,Electric,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN
ACCT003098,CUST003098,PREM003098,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003099,CUST003099,PREM003099,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003100,CUST003100,PREM003100,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003101,CUST003101,PREM003101,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003102,CUST003102,PREM003102,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT003103,CUST003103,PREM003103,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT003104,CUST003104,PREM003104,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003105,CUST003105,PREM003105,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003106,CUST003106,PREM003106,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT003107,CUST003107,PREM003107,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003108,CUST003108,PREM003108,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003109,CUST003109,PREM003109,Electric,Residential,SOLANO,Inactive,R-RES-TOU
ACCT003110,CUST003110,PREM003110,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT003111,CUST003111,PREM003111,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003112,CUST003112,PREM003112,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003113,CUST003113,PREM003113,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT003114,CUST003114,PREM003114,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003115,CUST003115,PREM003115,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003116,CUST003116,PREM003116,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT003117,CUST003117,PREM003117,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT003118,CUST003118,PREM003118,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003119,CUST003119,PREM003119,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT003120,CUST003120,PREM003120,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003121,CUST003121,PREM003121,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003122,CUST003122,PREM003122,Electric,Residential,COLUSA,Active,R-RES-TOU
ACCT003123,CUST003123,PREM003123,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003124,CUST003124,PREM003124,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003125,CUST003125,PREM003125,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003126,CUST003126,PREM003126,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003127,CUST003127,PREM003127,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003128,CUST003128,PREM003128,Electric,Residential,TUOLUMNE,Active,R-RES-TOU
ACCT003129,CUST003129,PREM003129,Electric,Agriculture And Water Pumping,MONTEREY,Active,R-AGR-PUMP
ACCT003130,CUST003130,PREM003130,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT003131,CUST003131,PREM003131,Electric,Commercial,MERCED,Active,R-COM-GEN
ACCT003132,CUST003132,PREM003132,Electric,Commercial,EL DORADO,Active,R-COM-GEN
ACCT003133,CUST003133,PREM003133,Electric,Industrial,KINGS,Active,R-IND-GEN
ACCT003134,CUST003134,PREM003134,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT003135,CUST003135,PREM003135,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003136,CUST003136,PREM003136,Electric,Residential,CONTRA COSTA,Pending Close,R-RES-TOU
ACCT003137,CUST003137,PREM003137,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003138,CUST003138,PREM003138,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT003139,CUST003139,PREM003139,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003140,CUST003140,PREM003140,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003141,CUST003141,PREM003141,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT003142,CUST003142,PREM003142,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT003143,CUST003143,PREM003143,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT003144,CUST003144,PREM003144,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT003145,CUST003145,PREM003145,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT003146,CUST003146,PREM003146,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003147,CUST003147,PREM003147,Electric,Commercial,ALAMEDA,Inactive,R-COM-GEN
ACCT003148,CUST003148,PREM003148,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT003149,CUST003149,PREM003149,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003150,CUST003150,PREM003150,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003151,CUST003151,PREM003151,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003152,CUST003152,PREM003152,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003153,CUST003153,PREM003153,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003154,CUST003154,PREM003154,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT003155,CUST003155,PREM003155,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT003156,CUST003156,PREM003156,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003157,CUST003157,PREM003157,Electric,Industrial,FRESNO,Active,R-IND-GEN
ACCT003158,CUST003158,PREM003158,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003159,CUST003159,PREM003159,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT003160,CUST003160,PREM003160,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT003161,CUST003161,PREM003161,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT003162,CUST003162,PREM003162,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003163,CUST003163,PREM003163,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003164,CUST003164,PREM003164,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003165,CUST003165,PREM003165,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT003166,CUST003166,PREM003166,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003167,CUST003167,PREM003167,Electric,Industrial,CONTRA COSTA,Active,R-IND-GEN
ACCT003168,CUST003168,PREM003168,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003169,CUST003169,PREM003169,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003170,CUST003170,PREM003170,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003171,CUST003171,PREM003171,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003172,CUST003172,PREM003172,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003173,CUST003173,PREM003173,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003174,CUST003174,PREM003174,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003175,CUST003175,PREM003175,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT003176,CUST003176,PREM003176,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003177,CUST003177,PREM003177,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003178,CUST003178,PREM003178,Electric,Commercial,SOLANO,Active,R-COM-GEN
ACCT003179,CUST003179,PREM003179,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT003180,CUST003180,PREM003180,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003181,CUST003181,PREM003181,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003182,CUST003182,PREM003182,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003183,CUST003183,PREM003183,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003184,CUST003184,PREM003184,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT003185,CUST003185,PREM003185,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003186,CUST003186,PREM003186,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003187,CUST003187,PREM003187,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003188,CUST003188,PREM003188,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT003189,CUST003189,PREM003189,Electric,Commercial,PLACER,Inactive,R-COM-GEN
ACCT003190,CUST003190,PREM003190,Electric,Residential,SAN MATEO,Inactive,R-RES-TOU
ACCT003191,CUST003191,PREM003191,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT003192,CUST003192,PREM003192,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT003193,CUST003193,PREM003193,Electric,Agriculture And Water Pumping,SAN MATEO,Active,R-AGR-PUMP
ACCT003194,CUST003194,PREM003194,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003195,CUST003195,PREM003195,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT003196,CUST003196,PREM003196,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003197,CUST003197,PREM003197,Electric,Industrial,FRESNO,Pending Close,R-IND-GEN
ACCT003198,CUST003198,PREM003198,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT003199,CUST003199,PREM003199,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003200,CUST003200,PREM003200,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003201,CUST003201,PREM003201,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003202,CUST003202,PREM003202,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003203,CUST003203,PREM003203,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT003204,CUST003204,PREM003204,Electric,Commercial,MARIN,Active,R-COM-GEN
ACCT003205,CUST003205,PREM003205,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003206,CUST003206,PREM003206,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT003207,CUST003207,PREM003207,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT003208,CUST003208,PREM003208,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003209,CUST003209,PREM003209,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003210,CUST003210,PREM003210,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003211,CUST003211,PREM003211,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003212,CUST003212,PREM003212,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT003213,CUST003213,PREM003213,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003214,CUST003214,PREM003214,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003215,CUST003215,PREM003215,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT003216,CUST003216,PREM003216,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003217,CUST003217,PREM003217,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003218,CUST003218,PREM003218,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003219,CUST003219,PREM003219,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003220,CUST003220,PREM003220,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT003221,CUST003221,PREM003221,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT003222,CUST003222,PREM003222,Electric,Residential,SANTA CLARA,Pending Close,R-RES-TOU
ACCT003223,CUST003223,PREM003223,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003224,CUST003224,PREM003224,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT003225,CUST003225,PREM003225,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003226,CUST003226,PREM003226,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT003227,CUST003227,PREM003227,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003228,CUST003228,PREM003228,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003229,CUST003229,PREM003229,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT003230,CUST003230,PREM003230,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT003231,CUST003231,PREM003231,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003232,CUST003232,PREM003232,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003233,CUST003233,PREM003233,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT003234,CUST003234,PREM003234,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT003235,CUST003235,PREM003235,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003236,CUST003236,PREM003236,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT003237,CUST003237,PREM003237,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003238,CUST003238,PREM003238,Electric,Agriculture And Water Pumping,MERCED,Active,R-AGR-PUMP
ACCT003239,CUST003239,PREM003239,Electric,Residential,COLUSA,Inactive,R-RES-TOU
ACCT003240,CUST003240,PREM003240,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT003241,CUST003241,PREM003241,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003242,CUST003242,PREM003242,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003243,CUST003243,PREM003243,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003244,CUST003244,PREM003244,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003245,CUST003245,PREM003245,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003246,CUST003246,PREM003246,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003247,CUST003247,PREM003247,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003248,CUST003248,PREM003248,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT003249,CUST003249,PREM003249,Electric,Commercial,YOLO,Active,R-COM-GEN
ACCT003250,CUST003250,PREM003250,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003251,CUST003251,PREM003251,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT003252,CUST003252,PREM003252,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT003253,CUST003253,PREM003253,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003254,CUST003254,PREM003254,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT003255,CUST003255,PREM003255,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003256,CUST003256,PREM003256,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT003257,CUST003257,PREM003257,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT003258,CUST003258,PREM003258,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT003259,CUST003259,PREM003259,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT003260,CUST003260,PREM003260,Electric,Commercial,MERCED,Active,R-COM-GEN
ACCT003261,CUST003261,PREM003261,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003262,CUST003262,PREM003262,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003263,CUST003263,PREM003263,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT003264,CUST003264,PREM003264,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003265,CUST003265,PREM003265,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT003266,CUST003266,PREM003266,Electric,Residential,CONTRA COSTA,Inactive,R-RES-TOU
ACCT003267,CUST003267,PREM003267,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003268,CUST003268,PREM003268,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003269,CUST003269,PREM003269,Electric,Residential,EL DORADO,Inactive,R-RES-TOU
ACCT003270,CUST003270,PREM003270,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT003271,CUST003271,PREM003271,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT003272,CUST003272,PREM003272,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT003273,CUST003273,PREM003273,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT003274,CUST003274,PREM003274,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT003275,CUST003275,PREM003275,Electric,Commercial,PLACER,Active,R-COM-GEN
ACCT003276,CUST003276,PREM003276,Electric,Commercial,SOLANO,Active,R-COM-GEN
ACCT003277,CUST003277,PREM003277,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT003278,CUST003278,PREM003278,Electric,Residential,KERN,Active,R-RES-TOU
ACCT003279,CUST003279,PREM003279,Electric,Residential,KERN,Active,R-RES-TOU
